accession	gene_symbol	gene_title	gene_id	best_probe_id	log2fc	t_stat	p_value	fdr	probe_count
GSE75214	ITGA2	integrin subunit alpha 2	3673	8105267	1.45561	13.3067	3.90885e-17	5.28362e-15	1
GSE75214	PLAU	plasminogen activator, urokinase	5328	7928429	2.23479	14.4917	3.98278e-17	5.31823e-15	1
GSE75214	FAM160A1	family with sequence similarity 160 member A1	729830	8097801	-1.09506	-11.9522	3.99843e-17	5.31823e-15	1
GSE75214	DTX4	deltex E3 ubiquitin ligase 4	23220	7940160	-0.8416	-15.6084	3.99095e-17	5.31823e-15	1
GSE75214	ACOT11	acyl-CoA thioesterase 11	26027	7901613	-0.758366	-11.615	3.98435e-17	5.31823e-15	1
GSE75214	TMIGD1	transmembrane and immunoglobulin domain containing 1	388364	8014025	-3.71273	-15.0532	4.28256e-17	5.67345e-15	1
GSE75214	P2RX4	purinergic receptor P2X 4	5025	7959267	-1.06744	-13.4742	4.40675e-17	5.81481e-15	1
GSE75214	MRC2	mannose receptor C type 2	9902	8009040	0.835125	11.5978	5.16396e-17	6.78704e-15	1
GSE75214	MASP1	mannan binding lectin serine peptidase 1	5648	8092661	0.983184	11.0124	5.78211e-17	7.56956e-15	1
GSE75214	MAPK1IP1L	mitogen-activated protein kinase 1 interacting protein 1 like	93487	7974455	0.308282	13.785	6.21335e-17	8.10221e-15	1
GSE75214	SERINC2	serine incorporator 2	347735	7899615	-0.780511	-10.9045	6.55919e-17	8.51977e-15	2
GSE75214	SEPT11	septin 11	55752	8095854	-0.420836	-14.1221	7.06965e-17	9.14708e-15	1
GSE75214	EDEM1	ER degradation enhancing alpha-mannosidase like protein 1	9695	8077458	0.731968	15.8666	7.16377e-17	9.23293e-15	1
GSE75214	CR1	complement component 3b/4b receptor 1 (Knops blood group)	1378	7909371	1.94249	12.5334	7.78658e-17	9.99689e-15	1
GSE75214	COX5B	cytochrome c oxidase subunit 5B	1329	8043718	-0.699042	-12.5008	8.42412e-17	1.07738e-14	1
GSE75214	MIR192	microRNA 192	406967	7949273	-1.34823	-11.3745	8.67729e-17	1.10551e-14	1
GSE75214	C5AR1	complement component 5a receptor 1	728	8029907	1.08771	10.7843	8.99999e-17	1.14224e-14	1
GSE75214	IYD	iodotyrosine deiodinase	389434	8122744	-1.04018	-15.9641	9.49959e-17	1.20107e-14	1
GSE75214	ZG16	zymogen granule protein 16	653808	7994615	-2.32858	-10.8242	9.63996e-17	1.2142e-14	2
GSE75214	STRADB	STE20-related kinase adaptor beta	55437	8047443	-1.15508	-13.2802	1.04108e-16	1.30634e-14	2
GSE75214	PDHA1	pyruvate dehydrogenase (lipoamide) alpha 1	5160	8166335	-0.899238	-13.459	1.05836e-16	1.32303e-14	1
GSE75214	PFN2	profilin 2	5217	8091446	-0.98094	-10.6909	1.12507e-16	1.40115e-14	1
GSE75214	SH3BGRL2	SH3 domain binding glutamate rich protein like 2	83699	8120833	-1.07969	-10.772	1.13884e-16	1.41301e-14	1
GSE75214	PTPRF	protein tyrosine phosphatase, receptor type F	5792	7900792	-0.95425	-11.2598	1.15022e-16	1.42183e-14	1
GSE75214	ACOT9	acyl-CoA thioesterase 9	23597	8171802	0.623993	15.5434	1.23195e-16	1.51721e-14	1
GSE75214	FNDC3B	fibronectin type III domain containing 3B	64778	8083901	0.674251	15.4375	1.33581e-16	1.63905e-14	1
GSE75214	TMEM45A	transmembrane protein 45A	55076	8081288	1.34587	12.3293	1.36011e-16	1.66273e-14	1
GSE75214	CAMK2D	calcium/calmodulin dependent protein kinase II delta	817	8102415	-0.717996	-11.6676	1.44766e-16	1.76328e-14	1
GSE75214	WNT5A	Wnt family member 5A	7474	8088180	1.99379	12.2341	1.45841e-16	1.76346e-14	1
GSE75214	STAT2	signal transducer and activator of transcription 2	6773	7964119	0.90282	14.1886	1.45616e-16	1.76346e-14	1
GSE75214	PLEKHF1	pleckstrin homology and FYVE domain containing 1	79156	8027398	0.394552	14.5605	1.51518e-16	1.82109e-14	1
GSE75214	GUCY1B3	guanylate cyclase 1 soluble subunit beta	2983	8097973	1.15772	11.3096	1.54669e-16	1.85002e-14	1
GSE75214	BAG2	BCL2 associated athanogene 2	9532	8120402	0.951911	13.3479	1.55495e-16	1.85323e-14	1
GSE75214	TRERF1	transcriptional regulating factor 1	55809	8126402	0.776678	15.8309	1.57402e-16	1.86926e-14	2
GSE75214	TNC	tenascin C	3371	8163637	2.98333	14.0971	1.61189e-16	1.90742e-14	1
GSE75214	NUDT16P1	nudix hydrolase 16 pseudogene 1	152195	8082663	-0.848109	-14.7091	1.75722e-16	2.07202e-14	1
GSE75214	CHI3L1	chitinase 3 like 1	1116	7923547	3.883	17.2371	1.76748e-16	2.07676e-14	1
GSE75214	SMIM14	small integral membrane protein 14	201895	8099912	-0.970223	-13.5269	1.86262e-16	2.17319e-14	1
GSE75214	KYNU	kynureninase	8942	8045539	3.56189	21.2009	1.93006e-16	2.23639e-14	1
GSE75214	SERINC5	serine incorporator 5	256987	8112865	-0.831968	-12.195	1.93409e-16	2.23639e-14	1
GSE75214	NOTCH3	notch 3	4854	8034940	0.731663	10.8398	1.93697e-16	2.23639e-14	1
GSE75214	ADA	adenosine deaminase	100	8066431	0.800099	12.891	2.02658e-16	2.33176e-14	1
GSE75214	HSH2D	hematopoietic SH2 domain containing	84941	8026533	0.654658	13.4618	2.06107e-16	2.36327e-14	1
GSE75214	FAM120AOS	family with sequence similarity 120A opposite strand	158293	8162466	-0.499051	-12.5698	2.22295e-16	2.54012e-14	1
GSE75214	COL4A1	collagen type IV alpha 1 chain	1282	7972750	1.8479	14.1933	2.27367e-16	2.58918e-14	1
GSE75214	TNFRSF1B	TNF receptor superfamily member 1B	7133	7897877	0.830204	11.1947	2.34648e-16	2.66297e-14	1
GSE75214	CPEB4	cytoplasmic polyadenylation element binding protein 4	80315	8110055	0.89897	12.9942	2.36346e-16	2.67312e-14	1
GSE75214	COL5A1	collagen type V alpha 1 chain	1289	8159142	0.704624	10.766	2.64422e-16	2.97046e-14	1
GSE75214	SMIM3	small integral membrane protein 3	85027	8109326	0.307943	10.8231	2.81208e-16	3.14839e-14	1
GSE75214	SNCAIP	synuclein alpha interacting protein	9627	8107594	0.623617	12.0877	2.87027e-16	3.20276e-14	1
GSE75214	RBMS1	RNA binding motif single stranded interacting protein 1	5937	8056206	0.745452	11.2277	2.98908e-16	3.32418e-14	2
GSE75214	GBP2	guanylate binding protein 2	2634	7917532	1.06069	13.7537	3.00173e-16	3.32712e-14	2
GSE75214	SLC26A3	solute carrier family 26 member 3	1811	8142171	-1.93036	-10.2591	3.01515e-16	3.33089e-14	1
GSE75214	NXN	nucleoredoxin	64359	8010967	0.637187	10.1725	3.05077e-16	3.35908e-14	1
GSE75214	GRAMD1A	GRAM domain containing 1A	57655	8027701	0.714134	10.6923	3.08996e-16	3.391e-14	1
GSE75214	PLCD3	phospholipase C delta 3	113026	8016168	-1.10174	-13.761	3.11671e-16	3.40911e-14	1
GSE75214	PLEKHG2	pleckstrin homology and RhoGEF domain containing G2	64857	8028656	0.979862	13.7759	3.27056e-16	3.56566e-14	1
GSE75214	SBNO2	strawberry notch homolog 2	22904	8032157	0.874266	15.2835	3.31372e-16	3.60091e-14	1
GSE75214	NDUFC2-KCTD14	NDUFC2-KCTD14 readthrough	100532726	7950644	-0.476418	-12.5982	3.4538e-16	3.7409e-14	2
GSE75214	FAM20C	family with sequence similarity 20 member C	56975	8130993	0.898036	11.1265	3.50379e-16	3.78273e-14	1
GSE75214	VIL1	villin 1	7429	8048319	-1.22466	-10.7655	3.77259e-16	4.05975e-14	1
GSE75214	PET117	PET117 homolog	100303755	8061138	-0.633376	-16.3431	3.79995e-16	4.076e-14	1
GSE75214	SERPINI1	serpin family I member 1	5274	8083779	0.662557	10.3417	3.89085e-16	4.14675e-14	1
GSE75214	PDCD4	programmed cell death 4 (neoplastic transformation inhibitor)	27250	7930454	-1.496	-15.3032	3.94448e-16	4.19047e-14	1
GSE75214	SLC7A11	solute carrier family 7 member 11	23657	8102800	2.39681	17.1648	4.02295e-16	4.23326e-14	1
GSE75214	HCAR3	hydroxycarboxylic acid receptor 3	8843	7967322	2.16293	10.1394	4.0136e-16	4.23326e-14	1
GSE75214	SCIN	scinderin	85477	8131550	-1.81712	-12.9041	4.0063e-16	4.23326e-14	1
GSE75214	PPTC7	PTC7 protein phosphatase homolog	160760	7966345	-0.354003	-12.7862	4.20483e-16	4.41069e-14	1
GSE75214	GBP5	guanylate binding protein 5	115362	7917576	2.19789	12.7876	4.25026e-16	4.44433e-14	1
GSE75214	BIRC3	baculoviral IAP repeat containing 3	330	7943413	1.96481	17.6354	4.50485e-16	4.69578e-14	1
GSE75214	PRDM8	PR/SET domain 8	56978	8096032	0.551455	10.9771	4.86097e-16	5.05116e-14	1
GSE75214	PDZD3	PDZ domain containing 3	79849	7944478	-1.56642	-14.4631	4.88556e-16	5.06089e-14	1
GSE75214	CXCL6	C-X-C motif chemokine ligand 6	6372	8095688	1.30847	10.2529	4.91102e-16	5.07147e-14	1
GSE75214	HNF1A-AS1	HNF1A antisense RNA 1	283460	7967107	-2.19643	-14.399	4.95296e-16	5.09894e-14	1
GSE75214	PALMD	palmdelphin	54873	7903227	1.1595	12.7089	5.25272e-16	5.36693e-14	1
GSE75214	ATP8B1	ATPase phospholipid transporting 8B1	5205	8023497	-0.8128	-10.0728	5.2617e-16	5.36693e-14	1
GSE75214	NEK3	NIMA related kinase 3	4752	7971780	-0.821845	-12.6615	5.29276e-16	5.38211e-14	1
GSE75214	SH3RF2	SH3 domain containing ring finger 2	153769	8108912	-0.760794	-10.0386	5.5372e-16	5.61351e-14	1
GSE75214	GRHL2	grainyhead like transcription factor 2	79977	8147697	-0.776958	-10.1128	5.5705e-16	5.6301e-14	1
GSE75214	SPPL3	signal peptide peptidase like 3	121665	7967091	-0.464874	-13.8768	6.22273e-16	6.27025e-14	1
GSE75214	CERK	ceramide kinase	64781	8076792	-0.454177	-12.4322	6.969e-16	7.001e-14	1
GSE75214	S100A3	S100 calcium binding protein A3	6274	7920278	0.742463	10.5097	7.58906e-16	7.57812e-14	1
GSE75214	PCSK6	proprotein convertase subtilisin/kexin type 6	5046	7991602	-0.842658	-11.6157	8.14697e-16	8.11087e-14	1
GSE75214	BDH1	3-hydroxybutyrate dehydrogenase, type 1	622	8093219	-1.26733	-12.7881	8.48306e-16	8.42026e-14	1
GSE75214	ZDHHC3	zinc finger DHHC-type containing 3	51304	8086503	-1.03767	-15.4174	8.68074e-16	8.59083e-14	2
GSE75214	CHN1	chimerin 1	1123	8056890	1.52497	11.4005	9.0864e-16	8.93908e-14	1
GSE75214	TMX2-CTNND1	TMX2-CTNND1 readthrough (NMD candidate)	100528016	7940079	-0.412836	-9.9688	9.06014e-16	8.93908e-14	1
GSE75214	PTP4A3	protein tyrosine phosphatase type IVA, member 3	11156	8148501	1.25216	11.0798	9.24136e-16	9.03805e-14	1
GSE75214	PTRF	polymerase I and transcript release factor	284119	8015635	1.01025	12.095	9.21618e-16	9.03805e-14	1
GSE75214	CLEC6A	C-type lectin domain family 6 member A	93978	7953737	1.08629	10.0315	9.49218e-16	9.25613e-14	1
GSE75214	CLEC14A	C-type lectin domain family 14 member A	161198	7978712	0.897552	12.5451	9.59244e-16	9.32654e-14	1
GSE75214	SYTL3	synaptotagmin like 3	94120	8123080	0.748764	11.2338	9.64862e-16	9.35382e-14	1
GSE75214	FKBP4	FK506 binding protein 4	2288	7953100	-0.419728	-10.7155	9.7433e-16	9.41815e-14	1
GSE75214	MT1E	metallothionein 1E	4493	7995797	-1.12423	-14.9595	9.83315e-16	9.47745e-14	1
GSE75214	SMAP2	small ArfGAP2	64744	7900426	0.981072	11.3386	9.93741e-16	9.55025e-14	1
GSE75214	CHRDL2	chordin like 2	25884	7950425	0.895537	10.571	1.0015e-15	9.59708e-14	1
GSE75214	CEP128	centrosomal protein 128	145508	7980496	1.09467	12.1522	1.00951e-15	9.64604e-14	1
GSE75214	EFNA5	ephrin A5	1946	8113433	-0.921013	-13.0304	1.04993e-15	1.00035e-13	1
GSE75214	TNFAIP6	TNF alpha induced protein 6	7130	8045688	2.40673	10.3774	1.05413e-15	1.00148e-13	1
GSE75214	TIE1	tyrosine kinase with immunoglobulin like and EGF like domains 1	7075	7900658	0.79867	10.9461	1.0827e-15	1.0257e-13	1
GSE75214	PPARGC1A	PPARG coactivator 1 alpha	10891	8099633	-2.33052	-17.3347	1.0968e-15	1.0361e-13	1
GSE75214	KRCC1	lysine rich coiled-coil 1	51315	8053648	-1.04784	-13.5727	1.1353e-15	1.06943e-13	1
GSE75214	CDYL2	chromodomain Y-like 2	124359	8002975	0.633618	12.0985	1.18128e-15	1.1096e-13	1
GSE75214	CEBPB	CCAAT/enhancer binding protein beta	1051	8063386	1.14864	13.555	1.18882e-15	1.11354e-13	1
GSE75214	FTSJ1	FtsJ RNA methyltransferase homolog 1 (E. coli)	24140	8167270	0.487874	12.8008	1.2171e-15	1.13683e-13	1
GSE75214	DOC2B	double C2 domain beta	8447	8010901	0.822136	12.2403	1.32825e-15	1.23717e-13	2
GSE75214	TMEM177	transmembrane protein 177	80775	8044844	-0.705169	-14.821	1.3442e-15	1.24853e-13	1
GSE75214	RAPGEF4	Rap guanine nucleotide exchange factor 4	11069	8046428	0.709768	11.3534	1.3601e-15	1.25978e-13	1
GSE75214	SLC25A23	solute carrier family 25 member 23	79085	8033190	-1.15493	-14.5697	1.3652e-15	1.26099e-13	1
GSE75214	IL21R	interleukin 21 receptor	50615	7994292	0.851311	12.2483	1.43881e-15	1.3253e-13	1
GSE75214	PRKAR2A	protein kinase cAMP-dependent type II regulatory subunit alpha	5576	8087210	-0.543333	-12.6617	1.45447e-15	1.33602e-13	1
GSE75214	OAS3	2'-5'-oligoadenylate synthetase 3	4940	7958895	0.959896	13.9489	1.47174e-15	1.34816e-13	1
GSE75214	SH3PXD2B	SH3 and PX domains 2B	285590	8115814	1.0976	13.6516	1.51505e-15	1.38402e-13	1
GSE75214	PTPN1	protein tyrosine phosphatase, non-receptor type 1	5770	8063394	0.491613	12.1021	1.58188e-15	1.44111e-13	1
GSE75214	COL5A2	collagen type V alpha 2 chain	1290	8057620	1.2448	11.1833	1.63767e-15	1.48786e-13	1
GSE75214	FAIM2	Fas apoptotic inhibitory molecule 2	23017	7963142	1.01831	16.0546	1.66723e-15	1.51059e-13	1
GSE75214	SDK1	sidekick cell adhesion molecule 1	221935	8131205	0.733546	10.1083	1.68201e-15	1.51984e-13	1
GSE75214	TMEM256-PLSCR3	TMEM256-PLSCR3 readthrough (NMD candidate)	100529211	8012197	0.847569	15.4187	1.7576e-15	1.58384e-13	2
GSE75214	ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif 2	9509	8116272	0.884313	9.79139	1.76492e-15	1.58614e-13	1
GSE75214	MOB3B	MOB kinase activator 3B	79817	8160521	-0.558758	-10.4767	1.78378e-15	1.59877e-13	1
GSE75214	NR1I2	nuclear receptor subfamily 1 group I member 2	8856	8081925	-1.00497	-12.2589	1.8043e-15	1.61281e-13	1
GSE75214	CLEC4E	C-type lectin domain family 4 member E	26253	7960900	1.23371	9.79443	1.81048e-15	1.614e-13	1
GSE75214	LILRA6	leukocyte immunoglobulin like receptor A6	79168	8180196	1.24205	10.7078	1.83103e-15	1.62361e-13	2
GSE75214	VSIG10	V-set and immunoglobulin domain containing 10	54621	7966839	-1.16438	-16.1528	1.82731e-15	1.62361e-13	1
GSE75214	ACSS2	acyl-CoA synthetase short-chain family member 2	55902	8062041	-1.04148	-11.1565	1.86766e-15	1.65169e-13	1
GSE75214	FMNL1	formin like 1	752	8007757	1.05255	12.0355	1.91191e-15	1.68634e-13	1
GSE75214	SMOX	spermine oxidase	54498	8060745	1.22206	14.5799	1.91752e-15	1.68681e-13	1
GSE75214	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif 4	9507	7921821	0.960187	10.1645	2.01837e-15	1.76154e-13	1
GSE75214	TINAG	tubulointerstitial nephritis antigen	27283	8120315	-1.70649	-13.2434	2.09094e-15	1.8201e-13	1
GSE75214	CHI3L2	chitinase 3 like 2	1117	7903920	1.51521	10.2653	2.20826e-15	1.91721e-13	1
GSE75214	STAP2	signal transducing adaptor family member 2	55620	8032789	-1.12497	-10.8069	2.27744e-15	1.97212e-13	1
GSE75214	PIGZ	phosphatidylinositol glycan anchor biosynthesis class Z	80235	8093166	-1.95137	-14.0192	2.38936e-15	2.06366e-13	1
GSE75214	TIPARP	TCDD inducible poly(ADP-ribose) polymerase	25976	8083569	0.674395	10.8893	2.4501e-15	2.11064e-13	1
GSE75214	ARHGAP44	Rho GTPase activating protein 44	9912	8005064	-1.59154	-16.0731	2.50707e-15	2.14858e-13	1
GSE75214	BCL6	B-cell CLL/lymphoma 6	604	8092691	1.49301	11.8163	2.50512e-15	2.14858e-13	1
GSE75214	F3	coagulation factor III, tissue factor	2152	7917875	1.45023	17.3801	2.51574e-15	2.15047e-13	1
GSE75214	CST7	cystatin F	8530	8061416	0.99145	10.452	2.67607e-15	2.28166e-13	1
GSE75214	TMEM56-RWDD3	TMEM56-RWDD3 readthrough	100527978	7903162	-2.02897	-15.451	2.77043e-15	2.35607e-13	2
GSE75214	TPRG1	tumor protein p63 regulated 1	285386	8084757	0.667401	12.1799	2.82254e-15	2.39426e-13	1
GSE75214	BRPF3	bromodomain and PHD finger containing 3	27154	8119034	-0.617421	-12.8263	2.85574e-15	2.41626e-13	1
GSE75214	C15orf38-AP3S2	C15orf38-AP3S2 readthrough	100526783	7991367	-0.574441	-13.1386	3.11559e-15	2.62943e-13	2
GSE75214	CXCL5	C-X-C motif chemokine ligand 5	6374	8100977	1.39945	9.68492	3.12962e-15	2.63459e-13	1
GSE75214	MAML3	mastermind like transcriptional coactivator 3	55534	8102862	-0.986038	-16.7926	3.15291e-15	2.64749e-13	1
GSE75214	IRAK2	interleukin 1 receptor associated kinase 2	3656	8077786	0.972474	11.4198	3.20482e-15	2.6843e-13	1
GSE75214	PTAFR	platelet activating factor receptor	5724	7914184	1.01628	12.5083	3.2883e-15	2.7473e-13	1
GSE75214	KRT6C	keratin 6C	286887	7963410	1.16638	10.213	3.63728e-15	3.03125e-13	1
GSE75214	ZC3H12B	zinc finger CCCH-type containing 12B	340554	8167957	-0.550628	-13.7772	3.64933e-15	3.03369e-13	1
GSE75214	IFNG	interferon gamma	3458	7964787	0.906262	9.62386	3.84069e-15	3.1848e-13	1
GSE75214	LATS2	large tumor suppressor kinase 2	26524	7970498	0.515142	12.7401	3.89465e-15	3.22151e-13	1
GSE75214	MMRN2	multimerin 2	79812	7934842	0.748808	11.415	4.18759e-15	3.45523e-13	1
GSE75214	NCBP2-AS2	NCBP2 antisense RNA 2 (head to head)	152217	8084982	-0.679344	-18.125	4.23132e-15	3.48267e-13	1
GSE75214	PTGES	prostaglandin E synthase	9536	8164580	0.860792	9.81224	4.31544e-15	3.54314e-13	1
GSE75214	GPBP1L1	GC-rich promoter binding protein 1 like 1	60313	7915758	-0.486607	-12.2042	4.36755e-15	3.57709e-13	1
GSE75214	FXYD3	FXYD domain containing ion transport regulator 3	5349	8027748	-1.0601	-9.66475	4.54017e-15	3.70933e-13	1
GSE75214	RAMP2	receptor activity modifying protein 2	10266	8007348	0.79672	11.1328	5.07891e-15	4.13931e-13	1
GSE75214	PDZK1IP1	PDZK1 interacting protein 1	10158	7915910	1.92464	13.9931	5.09514e-15	4.14239e-13	1
GSE75214	PCK1	phosphoenolpyruvate carboxykinase 1	5105	8063590	-3.71354	-16.7343	5.36115e-15	4.34802e-13	1
GSE75214	ROPN1L	rhophilin associated tail protein 1 like	83853	8104492	0.78494	10.2557	5.39e-15	4.36079e-13	1
GSE75214	GALNT12	polypeptide N-acetylgalactosaminyltransferase 12	79695	8156770	-1.42552	-11.5571	5.42628e-15	4.37509e-13	1
GSE75214	HECW2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2	57520	8057898	0.781274	9.7483	5.434e-15	4.37509e-13	1
GSE75214	HSD11B2	hydroxysteroid 11-beta dehydrogenase 2	3291	7996563	-1.41094	-10.0486	5.51695e-15	4.43115e-13	1
GSE75214	KLK6	kallikrein related peptidase 6	5653	8038683	1.7603	9.53714	5.54127e-15	4.43996e-13	1
GSE75214	SPRYD7	SPRY domain containing 7	57213	7971644	-0.583167	-13.0492	5.6097e-15	4.48398e-13	1
GSE75214	HIF1A	hypoxia inducible factor 1 alpha subunit	3091	7974851	1.43787	19.0518	5.75902e-15	4.5923e-13	1
GSE75214	ALDH1L2	aldehyde dehydrogenase 1 family member L2	160428	7965979	1.27593	10.841	5.91328e-15	4.70403e-13	1
GSE75214	GLT1D1	glycosyltransferase 1 domain containing 1	144423	7959834	1.30541	9.78719	5.97152e-15	4.73902e-13	1
GSE75214	LOXL2	lysyl oxidase like 2	4017	8149774	1.74171	13.5493	6.02072e-15	4.76669e-13	1
GSE75214	CCL22	C-C motif chemokine ligand 22	6367	7996022	0.847772	10.4313	6.08872e-15	4.80908e-13	1
GSE75214	RAMP3	receptor (G protein-coupled) activity modifying protein 3	10268	8132660	0.687477	13.0934	6.13629e-15	4.83516e-13	1
GSE75214	TAGAP	T-cell activation RhoGTPase activating protein	117289	8130539	1.59628	10.7333	6.7011e-15	5.25531e-13	1
GSE75214	PPP1R13B	protein phosphatase 1 regulatory subunit 13B	23368	7981460	-0.457857	-10.5543	7.01947e-15	5.49203e-13	1
GSE75214	ARID5A	AT-rich interaction domain 5A	10865	8043621	1.06522	13.887	7.16782e-15	5.59494e-13	2
GSE75214	PIWIL4	piwi like RNA-mediated gene silencing 4	143689	7943240	-0.686406	-10.5513	7.18818e-15	5.59769e-13	1
GSE75214	CDKN2B	cyclin dependent kinase inhibitor 2B	1030	8160452	-1.74519	-16.8861	8.54376e-15	6.63778e-13	1
GSE75214	SPECC1L-ADORA2A	SPECC1L-ADORA2A readthrough (NMD candidate)	101730217	8071899	0.585683	10.1601	8.6877e-15	6.73388e-13	2
GSE75214	PXMP2	peroxisomal membrane protein 2	5827	7960117	-1.29744	-14.3159	9.10606e-15	7.04174e-13	2
GSE75214	NDUFA6	NADH:ubiquinone oxidoreductase subunit A6	4700	8076417	-0.664187	-12.8747	9.3219e-15	7.19192e-13	1
GSE75214	ACSM3	acyl-CoA synthetase medium-chain family member 3	6296	7993756	-1.07043	-9.53276	9.48572e-15	7.30137e-13	1
GSE75214	CDC25B	cell division cycle 25B	994	8060675	1.50761	21.2233	9.6452e-15	7.40698e-13	1
GSE75214	PDE10A	phosphodiesterase 10A	10846	8130674	0.890669	10.7786	9.77911e-15	7.49251e-13	1
GSE75214	EAPP	E2F associated phosphoprotein	55837	7978558	-0.94095	-17.4807	9.81459e-15	7.50241e-13	1
GSE75214	TSC22D3	TSC22 domain family member 3	1831	8174361	1.01717	11.1754	9.84925e-15	7.51163e-13	1
GSE75214	RUNX1	runt related transcription factor 1	861	8070194	0.643949	12.4612	9.87786e-15	7.51622e-13	1
GSE75214	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif 5	11096	8069689	0.813054	10.4777	1.01421e-14	7.69966e-13	1
GSE75214	ZC3H12A	zinc finger CCCH-type containing 12A	80149	7900146	1.45769	16.8471	1.02936e-14	7.7954e-13	1
GSE75214	SPON2	spondin 2	10417	8098870	1.00469	11.486	1.03151e-14	7.7954e-13	1
GSE75214	GJA1	gap junction protein alpha 1	2697	8121749	1.9485	13.1127	1.05374e-14	7.94534e-13	1
GSE75214	P4HB	prolyl 4-hydroxylase subunit beta	5034	8019762	0.655674	15.8683	1.10891e-14	8.34242e-13	2
GSE75214	SLC35B1	solute carrier family 35 member B1	10237	8016578	0.644635	14.007	1.1272e-14	8.46087e-13	1
GSE75214	APLNR	apelin receptor	187	7948167	1.29425	12.9736	1.15244e-14	8.63084e-13	1
GSE75214	MTDH	metadherin	92140	8147483	0.398184	12.0721	1.20282e-14	8.9879e-13	1
GSE75214	PPARGC1B	PPARG coactivator 1 beta	133522	8109179	-0.513969	-12.5044	1.31329e-14	9.79137e-13	1
GSE75214	RGS16	regulator of G-protein signaling 16	6004	7922717	0.658982	9.80756	1.3184e-14	9.80748e-13	1
GSE75214	COL6A2	collagen type VI alpha 2 chain	1292	8069301	0.839843	11.0005	1.37795e-14	1.02276e-12	1
GSE75214	PTPRS	protein tyrosine phosphatase, receptor type S	5802	8032926	0.57335	10.4912	1.40724e-14	1.04217e-12	1
GSE75214	SPCS3	signal peptidase complex subunit 3	60559	8098414	1.10769	15.8611	1.41903e-14	1.04857e-12	1
GSE75214	SULT1A2	sulfotransferase family 1A member 2	6799	8000582	-1.9386	-14.4841	1.44931e-14	1.06857e-12	1
GSE75214	ARNTL2	aryl hydrocarbon receptor nuclear translocator like 2	56938	7954527	1.81769	19.1767	1.46798e-14	1.07994e-12	1
GSE75214	APOL2	apolipoprotein L2	23780	8075720	0.9729	14.7029	1.49949e-14	1.10069e-12	1
GSE75214	LTBP2	latent transforming growth factor beta binding protein 2	4053	7980152	0.791014	10.1291	1.52134e-14	1.11426e-12	1
GSE75214	KLF5	Kruppel like factor 5	688	7969414	-0.693287	-9.32231	1.54148e-14	1.12653e-12	1
GSE75214	CCL3L3	C-C motif chemokine ligand 3 like 3	414062	8014391	1.05058	9.82061	1.67811e-14	1.21835e-12	3
GSE75214	CTLA4	cytotoxic T-lymphocyte associated protein 4	1493	8047692	1.17898	13.3704	1.81083e-14	1.31185e-12	1
