gene_symbol	direction	evidence_group_count	direction_consistency	mean_log2fc	best_fdr	consensus_score
RGL1	up	2	1.0	0.460462	0.00152146	0.920924
GPR161	up	2	1.0	0.460346	8.29419e-06	0.920691
CCDC50	up	2	1.0	0.460247	8.53787e-05	0.920494
OSBPL10	up	2	1.0	0.45994	1.70416e-07	0.91988
TRIM47	up	2	1.0	0.459771	0.000543991	0.919543
LMO2	up	2	1.0	0.45974	2.00428e-05	0.919481
SNAI1	up	2	1.0	0.459727	1.99583e-09	0.919453
EPHX4	up	2	1.0	0.459723	1.70445e-08	0.919445
BZW2	down	2	1.0	-0.459684	1.19947e-07	0.919367
MARCH3	down	2	1.0	-0.45963	0.000138241	0.919261
GPR82	up	2	1.0	0.459622	0.00028959	0.919245
BTBD2	down	2	1.0	-0.45958	1.62168e-11	0.919159
GRHL3	up	2	1.0	0.459387	4.1874e-09	0.918774
RPP25L	down	2	1.0	-0.459218	3.32296e-05	0.918437
PGPEP1	down	2	1.0	-0.459194	3.92376e-08	0.918388
IDO2	up	2	1.0	0.459073	2.64461e-06	0.918146
THEMIS	up	2	1.0	0.459033	0.000578021	0.918067
MEFV	up	2	1.0	0.459033	4.2331e-09	0.918065
PRKXP1	down	2	1.0	-0.458782	0.0505488	0.917564
IL5RA	up	2	1.0	0.458622	0.000729982	0.917245
C1orf198	up	2	1.0	0.458495	0.000572261	0.91699
C2CD2L	down	2	1.0	-0.458395	2.64289e-06	0.916791
CEP97	up	2	1.0	0.458232	0.00020213	0.916463
C8orf82	down	2	1.0	-0.458116	8.29016e-06	0.916232
SYNPO	down	2	1.0	-0.458076	7.25557e-05	0.916152
DMTN	down	2	1.0	-0.457987	4.9982e-10	0.915974
KIF1B	down	2	1.0	-0.457762	4.38868e-07	0.915523
SLC30A7	up	2	1.0	0.457751	1.2482e-05	0.915501
MAP7D3	up	2	1.0	0.457711	1.84815e-06	0.915421
PAFAH2	down	2	1.0	-0.457631	2.20959e-08	0.915262
BAD	down	2	1.0	-0.457537	0.000152563	0.915073
TTN	up	2	1.0	0.457433	1.05625e-09	0.914865
KRTAP4-1	down	2	1.0	-0.457415	1.49298e-05	0.91483
SPINT2	down	2	1.0	-0.457067	4.50146e-05	0.914135
SYNJ2	down	2	1.0	-0.457055	5.73058e-08	0.91411
SIGLEC7	up	2	1.0	0.456988	0.000407426	0.913976
TMEM54	down	2	1.0	-0.456672	7.95849e-06	0.913343
MAP1LC3A	down	2	1.0	-0.456402	7.85633e-06	0.912805
DNAJC28	down	2	1.0	-0.456176	9.76573e-06	0.912351
GMCL1	down	2	1.0	-0.456085	1.39047e-05	0.91217
USP53	down	2	1.0	-0.456066	5.03203e-06	0.912131
NDUFS4	down	2	1.0	-0.456031	2.69007e-06	0.912062
TPBG	up	2	1.0	0.455972	1.6356e-06	0.911944
DPY19L3	up	2	1.0	0.455961	0.000351349	0.911922
CXorf56	down	2	1.0	-0.455941	1.07156e-06	0.911882
DPP4	down	2	1.0	-0.455817	0.0275621	0.911635
ATP6V1F	up	2	1.0	0.455607	1.91193e-07	0.911214
LSM11	down	2	1.0	-0.45552	4.14751e-09	0.91104
SMOC1	up	2	1.0	0.455499	5.37832e-08	0.910998
CCDC85C	down	2	1.0	-0.455419	1.73102e-05	0.910839
LRCH2	up	2	1.0	0.455176	1.75904e-08	0.910352
GTF2A2	down	2	1.0	-0.455153	0.000182913	0.910307
SLC29A2	down	2	1.0	-0.455029	1.42064e-06	0.910059
GOLGA2P5	down	2	1.0	-0.455009	0.00014397	0.910019
SF3B4	down	2	1.0	-0.4548	2.94724e-07	0.909599
NUP58	up	2	1.0	0.454732	7.47624e-05	0.909465
PLAGL1	down	2	1.0	-0.454698	0.000242001	0.909396
TMEM184A	down	2	1.0	-0.454493	9.92091e-07	0.908985
AP1S3	up	2	1.0	0.454492	6.63786e-06	0.908984
FITM2	down	2	1.0	-0.454463	1.90232e-06	0.908926
CHMP5	down	2	1.0	-0.45432	7.71791e-05	0.90864
DNAJA1	up	2	1.0	0.454309	0.000229579	0.908617
TMTC4	down	2	1.0	-0.454017	2.61765e-05	0.908034
HAS3	down	2	1.0	-0.453792	0.037315	0.907584
INPP5A	down	2	1.0	-0.45379	1.98229e-07	0.907579
RASGEF1B	up	2	1.0	0.453597	1.44378e-05	0.907195
HSPA12B	up	2	1.0	0.453228	0.000146327	0.906456
TCF7L2	down	2	1.0	-0.453176	0.00027503	0.906352
OSTC	up	2	1.0	0.453109	8.89526e-08	0.906218
ZNF311	down	2	1.0	-0.453091	4.13337e-05	0.906182
IL22	up	2	1.0	0.453004	1.01706e-06	0.906008
MORC4	up	2	1.0	0.452967	0.000404103	0.905935
CBLN2	down	2	1.0	-0.452823	0.000254602	0.905646
TRIM27	up	2	1.0	0.452798	2.79981e-06	0.905595
LNX1	down	2	1.0	-0.452769	2.43956e-09	0.905538
TIPARP	up	2	1.0	0.452678	2.11064e-13	0.905357
TMEM139	down	2	1.0	-0.45262	0.000546819	0.905239
EPN3	down	2	1.0	-0.452569	4.11936e-09	0.905137
ASCC1	up	2	1.0	0.452333	1.82186e-05	0.904667
ZSCAN25	down	2	1.0	-0.452141	7.19382e-05	0.904281
C14orf93	down	2	1.0	-0.451999	7.03755e-05	0.903999
HS6ST2	up	2	1.0	0.451914	2.39944e-07	0.903827
CD36	down	2	1.0	-0.451815	0.000349097	0.903629
MYH14	down	2	1.0	-0.451492	0.00176687	0.902984
CTDSP2	down	2	1.0	-0.451306	1.9836e-07	0.902612
VAV2	down	2	1.0	-0.451291	1.10202e-05	0.902582
KAZN	up	2	1.0	0.4512	2.34019e-05	0.902399
MRRF	down	2	1.0	-0.451049	3.51145e-07	0.902098
FN3K	down	2	1.0	-0.451029	1.45223e-06	0.902059
TEF	down	2	1.0	-0.450928	2.43159e-07	0.901857
RNF7	down	2	1.0	-0.450873	2.26971e-05	0.901746
TGFBR1	up	2	1.0	0.45078	5.33155e-05	0.90156
NDUFAF5	down	2	1.0	-0.450638	6.63786e-06	0.901277
KLRC3	down	2	1.0	-0.450609	0.00158211	0.901218
PIK3R1	down	2	1.0	-0.450489	5.68678e-05	0.900979
KIF1C	down	2	1.0	-0.45039	4.30135e-07	0.90078
TMEM135	down	2	1.0	-0.450317	0.00089051	0.900633
CREBRF	down	2	1.0	-0.449921	3.35164e-07	0.899841
RANBP2	up	2	1.0	0.449894	0.000511908	0.899789
MISP	down	2	1.0	-0.449879	0.0010744	0.899757
ECHS1	down	2	1.0	-0.449782	1.86148e-07	0.899563
SFT2D3	down	2	1.0	-0.449554	6.74398e-10	0.899109
IL18BP	up	2	1.0	0.449467	1.68713e-05	0.898934
ODF2	up	2	1.0	0.449053	5.49971e-06	0.898106
DNM2	down	2	1.0	-0.449015	1.41599e-08	0.89803
RARRES1	up	2	1.0	0.448694	9.66113e-05	0.897388
CACNB1	down	2	1.0	-0.448625	0.000625285	0.89725
FLVCR1-AS1	down	2	1.0	-0.44847	0.00625439	0.89694
ITCH	down	2	1.0	-0.448327	8.34185e-08	0.896653
MYOM1	down	2	1.0	-0.448316	2.25918e-06	0.896632
FURIN	up	2	1.0	0.448303	2.93454e-06	0.896606
SERPINB1	up	2	1.0	0.44828	0.000264014	0.89656
NES	up	2	1.0	0.44819	0.00365056	0.896381
HIST1H3I	down	2	1.0	-0.448089	1.97952e-05	0.896178
MAL2	down	2	1.0	-0.447972	2.70713e-05	0.895944
FMO3	up	2	1.0	0.447859	2.7006e-07	0.895719
GABBR1	up	2	1.0	0.447726	0.0355217	0.895452
HID1	up	2	1.0	0.447685	1.33729e-05	0.89537
IDH3B	down	2	1.0	-0.447619	5.02614e-07	0.895238
ZNF789	down	2	1.0	-0.447612	4.8114e-09	0.895225
TAF4B	up	2	1.0	0.44754	0.000612569	0.89508
RDH13	down	2	1.0	-0.44749	4.03882e-05	0.89498
BAMBI	down	2	1.0	-0.447479	0.0111694	0.894959
USP48	up	2	1.0	0.447342	9.20714e-08	0.894683
CCDC89	down	2	1.0	-0.447085	3.217e-07	0.894171
FGFR1OP2	up	2	1.0	0.44708	0.000956307	0.89416
CATSPER2	down	2	1.0	-0.447014	2.10726e-05	0.894028
SNAPC1	up	2	1.0	0.446716	1.48369e-05	0.893432
REPS2	down	2	1.0	-0.446607	6.95527e-07	0.893213
TMEM64	up	2	1.0	0.446601	4.14978e-06	0.893203
SLC25A32	up	2	1.0	0.446578	0.00744034	0.893157
SCARB2	down	2	1.0	-0.446572	2.38079e-05	0.893143
PPP3R1	up	2	1.0	0.446503	2.22057e-05	0.893006
BMP6	up	2	1.0	0.445981	3.16648e-06	0.891961
NOMO3	up	2	1.0	0.445677	6.0178e-06	0.891355
LETMD1	down	2	1.0	-0.445657	5.24626e-07	0.891314
FZD10	up	2	1.0	0.445485	1.97374e-10	0.890971
RAI2	up	2	1.0	0.44548	7.80145e-08	0.890959
PDP2	down	2	1.0	-0.445399	5.49777e-06	0.890797
SPATA25	down	2	1.0	-0.4453	2.74232e-08	0.8906
HOOK3	up	2	1.0	0.445157	0.00115134	0.890314
DCTPP1	down	2	1.0	-0.445135	1.42444e-06	0.89027
SYDE2	down	2	1.0	-0.445026	5.9043e-09	0.890053
KAT2B	up	2	1.0	0.444957	0.000277257	0.889914
NPC1	up	2	1.0	0.444723	9.56487e-06	0.889445
KIAA1462	up	2	1.0	0.444681	1.54015e-10	0.889362
NMI	up	2	1.0	0.444661	9.90894e-05	0.889321
DCAF11	down	2	1.0	-0.444472	5.35088e-08	0.888944
MRPS28	down	2	1.0	-0.444468	0.0307693	0.888936
ABRACL	down	2	1.0	-0.444457	4.33676e-05	0.888914
FAM20B	down	2	1.0	-0.444364	0.000444185	0.888727
TJP1	down	2	1.0	-0.444205	4.7813e-05	0.888409
ATAD1	down	2	1.0	-0.444099	0.000318609	0.888199
BNIP2	up	2	1.0	0.44403	0.000626806	0.888061
EGLN1	down	2	1.0	-0.4437	1.19285e-06	0.887399
ST14	down	2	1.0	-0.443637	0.000138488	0.887274
EFR3B	down	2	1.0	-0.443601	8.44431e-07	0.887203
DUSP5	up	2	1.0	0.443538	0.0229622	0.887075
TULP3	up	2	1.0	0.443527	5.41221e-09	0.887053
SERPINB6	up	2	1.0	0.443491	0.000266524	0.886981
NCOA3	up	2	1.0	0.443101	1.08899e-07	0.886202
NR3C1	up	2	1.0	0.443076	0.00185316	0.886151
NINJ1	up	2	1.0	0.443041	9.58473e-07	0.886082
ARSJ	up	2	1.0	0.442883	0.0546631	0.885767
VASN	up	2	1.0	0.442589	7.92785e-07	0.885179
IRF8	up	2	1.0	0.442491	0.00242725	0.884981
LRRC8E	up	2	1.0	0.442357	0.000780807	0.884715
TNFRSF10A	up	2	1.0	0.442275	9.18465e-06	0.884549
SCML1	down	2	1.0	-0.442268	0.0015786	0.884536
PGAP1	down	2	1.0	-0.442219	0.000976632	0.884438
S1PR2	up	2	1.0	0.442114	1.60908e-11	0.884229
PLGRKT	down	2	1.0	-0.442067	0.00298972	0.884133
MSX2	up	2	1.0	0.442	1.91753e-07	0.884
NIPAL2	down	2	1.0	-0.441813	2.68399e-05	0.883626
ZNF808	down	2	1.0	-0.441754	2.8302e-06	0.883508
JPH1	up	2	1.0	0.44174	1.8774e-06	0.883479
MICAL3	down	2	1.0	-0.44172	1.38682e-07	0.88344
TRAPPC10	down	2	1.0	-0.441705	4.58376e-08	0.88341
TACC2	down	2	1.0	-0.441283	8.1898e-07	0.882566
DAP	up	2	1.0	0.441198	1.86427e-06	0.882397
ITSN1	down	2	1.0	-0.441191	3.33031e-07	0.882382
ARMC9	up	2	1.0	0.440926	2.68887e-05	0.881852
MDH2	down	2	1.0	-0.440924	1.2569e-12	0.881847
CLPTM1L	up	2	1.0	0.440829	2.75887e-11	0.881657
UBA6	up	2	1.0	0.440597	2.34008e-10	0.881193
MIR503HG	up	2	1.0	0.440548	1.99077e-09	0.881096
TXNDC16	down	2	1.0	-0.440536	0.000102188	0.881073
MEG3	up	2	1.0	0.440471	1.3437e-05	0.880942
OTUD4	up	2	1.0	0.440447	0.0020721	0.880895
LRRC25	up	2	1.0	0.440309	4.99303e-09	0.880618
ALPK3	up	2	1.0	0.4402	1.7539e-05	0.8804
ZNF480	down	2	1.0	-0.440063	8.55982e-07	0.880126
ADAMDEC1	down	2	1.0	-0.440005	0.0267489	0.880009
THADA	up	2	1.0	0.439895	2.71491e-05	0.87979
VWA5A	down	2	1.0	-0.43971	0.000116354	0.87942
SLC35A1	down	2	1.0	-0.439677	0.000157382	0.879355
SLC16A3	up	2	1.0	0.439649	1.28483e-07	0.879298
FAM160B1	up	2	1.0	0.439573	9.66734e-06	0.879146
PLSCR1	up	2	1.0	0.439511	3.61858e-06	0.879022
TACC3	up	2	1.0	0.439419	0.000128758	0.878838
PGK1	up	2	1.0	0.439392	2.01374e-08	0.878784
CASP8	up	2	1.0	0.43912	4.6237e-07	0.87824
SEMA3F	up	2	1.0	0.439022	0.00194183	0.878044
PKLR	down	2	1.0	-0.438877	0.000112982	0.877753
PIGU	down	2	1.0	-0.438787	1.81346e-07	0.877575
ZNF383	down	2	1.0	-0.438787	0.000104971	0.877575
PCBP3	up	2	1.0	0.438771	5.08704e-15	0.877542
SPATS2L	down	2	1.0	-0.438764	9.17037e-07	0.877528
CD164	down	2	1.0	-0.438647	3.43582e-05	0.877294
FBXO3	down	2	1.0	-0.438629	5.8525e-10	0.877258
CNPY3	up	2	1.0	0.438431	0.000904725	0.876861
PRDX5	down	2	1.0	-0.438347	0.000325831	0.876694
LINC01138	up	2	1.0	0.438216	1.2073e-05	0.876432
GPC3	down	2	1.0	-0.438119	0.035258	0.876238
ACAP2	down	2	1.0	-0.438113	2.67038e-06	0.876226
TMEM88	up	2	1.0	0.438111	2.54089e-06	0.876222
QPRT	down	2	1.0	-0.43788	0.00541461	0.87576
GALNT15	up	2	1.0	0.437856	4.52588e-07	0.875712
HMMR	up	2	1.0	0.437841	0.00496381	0.875682
CYP2C19	down	2	1.0	-0.437759	0.0349085	0.875518
TTC39B	down	2	1.0	-0.437662	0.00061528	0.875324
NMT1	up	2	1.0	0.437569	6.71552e-06	0.875138
ERLIN2	down	2	1.0	-0.437331	7.22212e-12	0.874663
CLECL1	up	2	1.0	0.437305	0.020675	0.87461
INIP	down	2	1.0	-0.437157	0.000124624	0.874313
SMIM20	down	2	1.0	-0.437088	5.12625e-06	0.874177
PALLD	up	2	1.0	0.437058	7.3068e-07	0.874116
PDE4DIP	up	2	1.0	0.437014	6.80776e-06	0.874028
C1GALT1	up	2	1.0	0.436864	6.32303e-05	0.873729
GNL3	up	2	1.0	0.436715	0.000137319	0.87343
ZNF217	down	2	1.0	-0.436558	0.000219577	0.873115
TSPAN33	up	2	1.0	0.436482	0.000685879	0.872964
ASPG	down	2	1.0	-0.436416	5.34073e-05	0.872832
CFAP36	up	2	1.0	0.436383	9.22879e-06	0.872767
SURF4	up	2	1.0	0.436235	7.52832e-07	0.872469
CDC20	up	2	1.0	0.436164	0.00110746	0.872328
CCDC146	down	2	1.0	-0.436141	3.57407e-06	0.872281
SCAMP2	down	2	1.0	-0.436119	9.38865e-07	0.872238
GABPB1	up	2	1.0	0.436103	1.22091e-07	0.872206
FRAT2	down	2	1.0	-0.436032	0.000152381	0.872064
B3GALNT1	up	2	1.0	0.43593	1.6094e-05	0.871861
NLGN2	up	2	1.0	0.435895	3.0293e-05	0.87179
KCTD20	up	2	1.0	0.435827	2.56469e-07	0.871654
USP7	down	2	1.0	-0.435771	1.46941e-07	0.871541
BMP2K	down	2	1.0	-0.435748	6.63786e-06	0.871495
ZC2HC1A	up	2	1.0	0.435727	7.01545e-05	0.871454
ZNF107	up	2	1.0	0.435708	9.1019e-07	0.871416
FAM114A2	up	2	1.0	0.435704	0.000438919	0.871408
RFC4	up	2	1.0	0.435702	1.74325e-05	0.871404
KIAA1671	down	2	1.0	-0.435677	3.74075e-05	0.871353
GCSAM	up	2	1.0	0.435609	0.0027145	0.871219
CD33	up	2	1.0	0.435474	0.00414273	0.870948
RAB36	up	2	1.0	0.435447	8.26826e-08	0.870893
CNTNAP1	up	2	1.0	0.435401	4.24758e-09	0.870802
ZNF552	down	2	1.0	-0.435323	5.35851e-05	0.870646
TTR	down	2	1.0	-0.435192	8.29549e-05	0.870385
TRIM7	up	2	1.0	0.435042	0.000104885	0.870085
ACADVL	down	2	1.0	-0.435036	0.000393064	0.870072
EFNA4	down	2	1.0	-0.43499	4.91317e-06	0.86998
MKNK2	down	2	1.0	-0.434987	0.000258526	0.869975
CELP	down	2	1.0	-0.434981	0.000422379	0.869962
HK2	up	2	1.0	0.434951	1.02001e-05	0.869903
ZBTB3	down	2	1.0	-0.434908	0.000208327	0.869816
OLFML2A	up	2	1.0	0.434836	2.53084e-06	0.869673
ZDBF2	up	2	1.0	0.434617	1.71857e-07	0.869233
SLC9A1	down	2	1.0	-0.434607	9.7113e-05	0.869214
CDC45	up	2	1.0	0.434358	0.00202101	0.868717
MDM2	up	2	1.0	0.434316	8.01279e-06	0.868633
GAL	up	2	1.0	0.434284	1.13155e-06	0.868569
AK2	down	2	1.0	-0.434109	3.11909e-08	0.868218
SYNGR1	up	2	1.0	0.434042	0.000115325	0.868085
ZNF331	up	2	1.0	0.433997	2.8784e-07	0.867993
SDCBP	up	2	1.0	0.433796	3.68921e-05	0.867591
S100A13	up	2	1.0	0.43377	5.57799e-06	0.867541
TMEM51-AS1	down	2	1.0	-0.433558	0.000258074	0.867116
TMEM178A	down	2	1.0	-0.433461	0.00324528	0.866922
TMEM214	up	2	1.0	0.433344	4.76081e-08	0.866688
RGPD2	up	2	1.0	0.433287	1.26668e-07	0.866573
MPPE1	down	2	1.0	-0.433174	3.48173e-05	0.866348
UQCRFS1	down	2	1.0	-0.433148	1.15037e-06	0.866296
C16orf45	up	2	1.0	0.433096	4.67411e-07	0.866193
MKL1	up	2	1.0	0.432984	9.19077e-10	0.865968
IFNGR1	up	2	1.0	0.432951	7.25202e-07	0.865902
HSPA4L	up	2	1.0	0.432878	6.30585e-05	0.865756
SLC37A4	down	2	1.0	-0.432445	4.45657e-08	0.86489
HPS5	up	2	1.0	0.432412	1.02337e-06	0.864823
ZAP70	up	2	1.0	0.432224	5.63949e-07	0.864448
PSKH1	down	2	1.0	-0.432221	4.06779e-12	0.864442
MDK	up	2	1.0	0.432009	0.000294968	0.864018
TNKS1BP1	up	2	1.0	0.431902	2.85868e-06	0.863804
CSTF2	down	2	1.0	-0.431886	5.26474e-05	0.863772
TRANK1	down	2	1.0	-0.431664	4.60323e-06	0.863328
ACOXL	up	2	1.0	0.431606	6.94128e-09	0.863212
LRRC57	down	2	1.0	-0.43135	2.22846e-05	0.862701
UQCRC2	down	2	1.0	-0.431338	6.81577e-09	0.862676
LYAR	up	2	1.0	0.43133	4.10748e-05	0.86266
DCAF4	down	2	1.0	-0.431293	9.71024e-06	0.862587
ARHGAP5-AS1	down	2	1.0	-0.431244	5.28878e-06	0.862488
ATP5C1	down	2	1.0	-0.431064	8.04956e-10	0.862128
TRUB2	down	2	1.0	-0.430898	5.43095e-07	0.861796
TSPAN9	up	2	1.0	0.430828	6.73214e-12	0.861655
TRIM2	down	2	1.0	-0.430787	8.4292e-06	0.861574
PLEKHF2	down	2	1.0	-0.430677	4.45392e-05	0.861354
VOPP1	up	2	1.0	0.430674	5.14463e-10	0.861348
JOSD1	down	2	1.0	-0.430629	0.000112517	0.861258
IARS	up	2	1.0	0.430625	1.93502e-05	0.86125
POLD3	up	2	1.0	0.430611	4.32678e-07	0.861222
SIL1	up	2	1.0	0.430611	8.44072e-09	0.861221
SEMA3B	down	2	1.0	-0.430608	0.000216354	0.861216
TTC7A	up	2	1.0	0.430512	1.17881e-05	0.861025
PRKAR2A	down	2	1.0	-0.430426	1.33602e-13	0.860852
CAPN2	down	2	1.0	-0.430403	4.04068e-06	0.860807
EIF5B	up	2	1.0	0.430237	0.000567284	0.860474
HERC5	up	2	1.0	0.430102	2.82328e-05	0.860204
MTMR3	down	2	1.0	-0.430024	5.08288e-08	0.860047
CDCA2	up	2	1.0	0.429986	0.00422943	0.859971
SGSM1	down	2	1.0	-0.4297	0.0121409	0.859401
SND1-IT1	up	2	1.0	0.42953	2.4478e-05	0.85906
NPAS2	down	2	1.0	-0.429526	0.000618213	0.859052
CSMD2	up	2	1.0	0.429492	7.83032e-05	0.858983
PGRMC2	down	2	1.0	-0.429449	4.88722e-07	0.858898
ENPEP	down	2	1.0	-0.429441	0.000632977	0.858882
SGMS2	up	2	1.0	0.4293	3.06595e-05	0.858599
FBXO41	up	2	1.0	0.429233	0.000334253	0.858465
GPX2	up	2	1.0	0.4292	6.85851e-05	0.858401
FSTL3	up	2	1.0	0.429175	6.63195e-07	0.858351
SLC6A9	down	2	1.0	-0.42905	0.000742712	0.858099
ATPIF1	down	2	1.0	-0.428907	5.35574e-08	0.857815
PAMR1	up	2	1.0	0.428777	1.51195e-05	0.857554
PHB	down	2	1.0	-0.428658	1.19222e-09	0.857315
CLDN3	down	2	1.0	-0.428557	0.000902342	0.857113
MAP7	down	2	1.0	-0.428387	5.14847e-06	0.856773
C21orf91	up	2	1.0	0.428358	0.00110497	0.856715
CYB561A3	down	2	1.0	-0.42828	3.4628e-06	0.856559
LAMA2	up	2	1.0	0.428194	5.00018e-06	0.856388
BTBD11	up	2	1.0	0.428143	1.53224e-09	0.856286
SH2B3	up	2	1.0	0.428118	0.00111448	0.856236
ANKRD36	up	2	1.0	0.428091	6.67002e-05	0.856182
SPIRE1	up	2	1.0	0.427814	4.26759e-05	0.855629
PWWP2A	down	2	1.0	-0.427762	1.39646e-06	0.855524
GNA14	up	2	1.0	0.427738	0.0241625	0.855476
FLT4	up	2	1.0	0.427713	2.41133e-05	0.855426
DHDDS	down	2	1.0	-0.427611	1.73259e-08	0.855221
PTK7	up	2	1.0	0.427538	4.65874e-06	0.855076
CKAP2L	up	2	1.0	0.427389	0.000207078	0.854779
KANK4	down	2	1.0	-0.427291	2.52384e-07	0.854582
BDNF	up	2	1.0	0.427185	6.60054e-08	0.85437
C6orf120	down	2	1.0	-0.427099	5.163e-10	0.854199
CCSER1	down	2	1.0	-0.427037	1.19394e-06	0.854075
UNG	down	2	1.0	-0.426922	6.79605e-06	0.853844
KIAA0101	up	2	1.0	0.426903	0.0124616	0.853807
BRAP	down	2	1.0	-0.426631	7.59333e-09	0.853263
LINC00955	down	2	1.0	-0.426559	0.00367071	0.853119
ABCB9	down	2	1.0	-0.426477	0.00103181	0.852955
MPLKIP	down	2	1.0	-0.42637	0.00023126	0.852741
ERCC4	up	2	1.0	0.426351	0.000102224	0.852702
ATAD2	up	2	1.0	0.426211	0.000862674	0.852423
AGPAT5	down	2	1.0	-0.426099	0.000988869	0.852197
IDH1	down	2	1.0	-0.426003	4.47572e-05	0.852005
OSCAR	up	2	1.0	0.425763	2.99567e-09	0.851526
BCL2L13	down	2	1.0	-0.42572	1.70938e-06	0.851439
PQLC2L	up	2	1.0	0.425675	3.60378e-08	0.851349
C6orf163	down	2	1.0	-0.425666	0.00100431	0.851331
PPP1CB	down	2	1.0	-0.425589	2.99975e-10	0.851179
TXLNA	up	2	1.0	0.425437	3.42098e-11	0.850874
TTC19	down	2	1.0	-0.425434	0.000333808	0.850868
TFE3	up	2	1.0	0.425432	4.96503e-07	0.850865
STAU2	down	2	1.0	-0.425393	5.49656e-06	0.850786
ZNF3	down	2	1.0	-0.425315	2.82143e-08	0.85063
MCL1	up	2	1.0	0.425152	3.82437e-07	0.850304
ATP5H	down	2	1.0	-0.425043	4.41069e-09	0.850086
LIMCH1	up	2	1.0	0.425005	0.000108277	0.85001
PHF19	up	2	1.0	0.424984	2.90421e-06	0.849967
ZNF606	down	2	1.0	-0.424974	9.11799e-07	0.849948
CDKN2A	up	2	1.0	0.424871	1.35968e-06	0.849741
HTATIP2	down	2	1.0	-0.424794	4.91619e-05	0.849588
AZIN2	down	2	1.0	-0.424638	1.8457e-05	0.849275
WWC3	up	2	1.0	0.424379	0.00124411	0.848758
SRGAP1	down	2	1.0	-0.42434	1.06831e-05	0.84868
UBR7	down	2	1.0	-0.424263	2.6535e-05	0.848526
DTWD2	down	2	1.0	-0.424215	5.25783e-05	0.848431
MRVI1	up	2	1.0	0.42389	0.000947457	0.847779
WDFY2	up	2	1.0	0.42379	2.49326e-08	0.847579
NOC3L	up	2	1.0	0.42359	7.7416e-05	0.84718
NCAPH	up	2	1.0	0.423556	0.00383336	0.847112
TTYH2	up	2	1.0	0.42355	1.48625e-05	0.8471
CHRM3	up	2	1.0	0.42351	0.00015438	0.84702
PRUNE2	up	2	1.0	0.42332	0.0278435	0.846641
PLEKHF1	up	2	1.0	0.423108	1.82109e-14	0.846216
LOC642980	down	2	1.0	-0.422823	4.17927e-07	0.845646
DERL1	up	2	1.0	0.422711	3.02532e-08	0.845422
ZNF385A	up	2	1.0	0.422384	0.00200861	0.844768
GPBP1L1	down	2	1.0	-0.422359	3.57709e-13	0.844719
GAS6-AS1	up	2	1.0	0.422312	0.00225142	0.844624
PTPN6	up	2	1.0	0.422297	6.35127e-06	0.844595
C1QC	up	2	1.0	0.422231	0.104585	0.844463
GLRX5	down	2	1.0	-0.422187	2.07235e-09	0.844373
CD1A	up	2	1.0	0.422153	1.03616e-06	0.844306
OXSM	down	2	1.0	-0.422074	4.21826e-05	0.844148
MRPL46	down	2	1.0	-0.421996	7.71441e-09	0.843991
MIEN1	down	2	1.0	-0.421875	9.55018e-05	0.84375
MPP3	up	2	1.0	0.4218	0.000190588	0.8436
RCHY1	down	2	1.0	-0.421791	0.000478703	0.843581
GLIS2	up	2	1.0	0.421665	3.95643e-05	0.843331
RRN3	down	2	1.0	-0.421492	0.000578455	0.842983
NUSAP1	up	2	1.0	0.421453	0.00203268	0.842906
FAM81A	down	2	1.0	-0.42138	4.87201e-06	0.842759
ZNF717	down	2	1.0	-0.421284	0.000436496	0.842568
LINC01560	down	2	1.0	-0.421249	8.51013e-05	0.842498
LCN15	down	2	1.0	-0.421128	0.000444055	0.842256
PCDH12	up	2	1.0	0.421044	2.35445e-08	0.842087
NRIP2	up	2	1.0	0.420972	4.90606e-07	0.841944
ZNF37A	up	2	1.0	0.420698	0.00833968	0.841396
DAB2	up	2	1.0	0.420685	0.00368222	0.841369
ANXA2	up	2	1.0	0.42058	2.18696e-06	0.84116
DDX60	down	2	1.0	-0.420571	0.00063768	0.841143
MYOCD	up	2	1.0	0.42036	0.000122644	0.84072
CD163L1	down	2	1.0	-0.420292	0.000419206	0.840584
GLS	down	2	1.0	-0.420259	0.00326182	0.840518
CHPF2	up	2	1.0	0.420258	3.34083e-05	0.840516
ADPGK	up	2	1.0	0.420108	7.16319e-07	0.840216
LDOC1	up	2	1.0	0.420026	8.49334e-05	0.840052
HBD	up	2	1.0	0.420003	0.000273291	0.840006
R3HDM4	up	2	1.0	0.419984	4.74136e-06	0.839968
SPAG9	down	2	1.0	-0.419956	0.000136633	0.839912
TPRKB	down	2	1.0	-0.419952	0.000285864	0.839905
OSR1	down	2	1.0	-0.419862	0.00180751	0.839724
GRIN2A	down	2	1.0	-0.419841	0.000463233	0.839682
GPR174	up	2	1.0	0.419782	0.00742091	0.839563
KLHDC9	down	2	1.0	-0.419664	8.34034e-05	0.839328
FNDC3A	up	2	1.0	0.419631	4.34681e-05	0.839262
DNAJA2	down	2	1.0	-0.419435	4.17696e-05	0.838871
PRSS3	down	2	1.0	-0.419384	1.40002e-07	0.838768
GOLPH3L	down	2	1.0	-0.419332	1.26317e-08	0.838664
UQCC3	down	2	1.0	-0.419311	0.00018086	0.838622
FOXJ3	down	2	1.0	-0.419123	4.66481e-09	0.838245
FAM219B	down	2	1.0	-0.419034	0.000482837	0.838068
FCRL4	up	2	1.0	0.419022	0.00092638	0.838044
