ingredient_id	ingredient_name	target_id	gene_symbol	protein_name	edge_source	evidence_level	target_source	reference_id	reference_url	pubmed_id	pubmed_url	reference_title	relationship	grade	supporting_sentence	in_bulk_uc_ibd_up150	in_bulk_uc_ibd_down150	candidate_priority_class	candidate_priority_score
HBIN046831	Trans-resveratrol	HBTAR003646	CCL8	C-C motif chemokine ligand 8	HERB_detail.ingredient_target	database_integrated_target	TCMID:2310								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003647	CCL11	C-C motif chemokine ligand 11	HERB_detail.ingredient_target	database_integrated_target	TCMID:10023								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003648	CCL13	C-C motif chemokine ligand 13	HERB_detail.ingredient_target	database_integrated_target	TCMID:5881								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003654	CCL22	C-C motif chemokine ligand 22	HERB_detail.ingredient_target	database_integrated_target	TCMID:12804								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003657	CXCL6	C-X-C motif chemokine ligand 6	HERB_detail.ingredient_target	database_integrated_target	TCMID:1968								redacted_public_package	yes	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003661	CX3CL1	C-X3-C motif chemokine ligand 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T06QUL', 'title': 'HIT 2.0:T06QUL'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003667	SDHA	succinate dehydrogenase complex flavoprotein subunit A	HERB_detail.ingredient_target	database_integrated_target	TCMID:276;TCMSP:TAR03182								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003668	SDHB	succinate dehydrogenase complex iron sulfur subunit B	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://lifecenter.sgst.cn/hit/T0319', 'title': 'HIT:T0319'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003676	SELE	selectin E	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T24U57', 'title': 'HIT 2.0:T24U57'}, {'link': 'http://www.symmap.org/detail/SMTT03028', 'title': 'SymMap:SMTT03028'}]								redacted_public_package	yes	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003685	SETMAR	SET domain and mariner transposase fusion gene	HERB_detail.ingredient_target	database_integrated_target	TCMID:5221								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003687	SFRP1	secreted frizzled related protein 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:6153								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003700	SFTPB	surfactant protein B	HERB_detail.ingredient_target	database_integrated_target	TCMID:11945								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003706	SGK1	serum/glucocorticoid regulated kinase 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT1448', 'title': 'NPASS:NPT1448'}, {'link': 'http://www.badd-cao.net:2345/browse/compound/T47YVM', 'title': 'HIT 2.0:T47YVM'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003711	SH3BGRL	SH3 domain binding glutamate rich protein like	HERB_detail.ingredient_target	database_integrated_target	TCMID:11923								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003716	SHB	SH2 domain containing adaptor protein B	HERB_detail.ingredient_target	database_integrated_target	TCMID:11805								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003719	SHH	sonic hedgehog signaling molecule	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T35OPL', 'title': 'HIT 2.0:T35OPL'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003725	SIAH1	siah E3 ubiquitin protein ligase 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:10958								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003732	STIL	STIL centriolar assembly protein	HERB_detail.ingredient_target	database_integrated_target	TCMID:10805								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003736	SKP2	S-phase kinase associated protein 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:6476								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003743	SLC1A5	solute carrier family 1 member 5	HERB_detail.ingredient_target	database_integrated_target	TCMID:7413								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003747	SLC2A2	solute carrier family 2 member 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:4238								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003749	SLC2A4	solute carrier family 2 member 4	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T68SE0', 'title': 'HIT 2.0:T68SE0'}, {'link': 'http://www.symmap.org/detail/SMTT04074', 'title': 'SymMap:SMTT04074'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003753	SLC4A1	solute carrier family 4 member 1 (Diego blood group)	HERB_detail.ingredient_target	database_integrated_target	TCMID:10033								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003759	SLC5A5	solute carrier family 5 member 5	HERB_detail.ingredient_target	database_integrated_target	TCMID:12850								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003761	SLC6A2	solute carrier family 6 member 2	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT228', 'title': 'NPASS:NPT228'}, {'link': 'http://www.symmap.org/detail/SMTT03193', 'title': 'SymMap:SMTT03193'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003762	SLC6A3	solute carrier family 6 member 3	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.symmap.org/detail/SMTT03195', 'title': 'SymMap:SMTT03195'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003776	SLC9A1	solute carrier family 9 member A1	HERB_detail.ingredient_target	database_integrated_target	TCMID:10622								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003778	SLC9A3	solute carrier family 9 member A3	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://lifecenter.sgst.cn/hit/T0834', 'title': 'HIT:T0834'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003780	SLC10A2	solute carrier family 10 member 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:1951								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003799	SLCO2A1	solute carrier organic anion transporter family member 2A1	HERB_detail.ingredient_target	database_integrated_target	TCMID:2080								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003809	SNAI2	snail family transcriptional repressor 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:495								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003819	SMN1	survival of motor neuron 1, telomeric	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT93', 'title': 'NPASS:NPT93'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003820	SMO	smoothened, frizzled class receptor	HERB_detail.ingredient_target	database_integrated_target	TCMID:7918								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003827	SNAI1	snail family transcriptional repressor 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T55IBP', 'title': 'HIT 2.0:T55IBP'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003832	SNCA	synuclein alpha	HERB_detail.ingredient_target	database_integrated_target	TCMID:8859								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003849	SOD1	superoxide dismutase 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T30D9G', 'title': 'HIT 2.0:T30D9G'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003850	SOD2	superoxide dismutase 2	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T70SFS', 'title': 'HIT 2.0:T70SFS'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003851	SOD3	superoxide dismutase 3	HERB_detail.ingredient_target	database_integrated_target	TCMID:9034								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003858	SOX2	SRY-box transcription factor 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:5293								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003862	SOX9	SRY-box transcription factor 9	HERB_detail.ingredient_target	database_integrated_target	TCMID:13184								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003863	SP1	Sp1 transcription factor	HERB_detail.ingredient_target	database_integrated_target	TCMID:12611								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003869	UAP1	UDP-N-acetylglucosamine pyrophosphorylase 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:13265								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003872	SPARC	secreted protein acidic and cysteine rich	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T02XPT', 'title': 'HIT 2.0:T02XPT'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003881	SPP1	secreted phosphoprotein 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T50VJF', 'title': 'HIT 2.0:T50VJF'}]								redacted_public_package	yes	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003889	SQLE	squalene epoxidase	HERB_detail.ingredient_target	database_integrated_target	TCMID:908								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003890	SRC	SRC proto-oncogene, non-receptor tyrosine kinase	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T45G32', 'title': 'HIT 2.0:T45G32'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003895	SREBF1	sterol regulatory element binding transcription factor 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:5364								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003896	SREBF2	sterol regulatory element binding transcription factor 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:4190								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003905	SRPK1	SRSF protein kinase 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:708								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003922	ST13	ST13 Hsp70 interacting protein	HERB_detail.ingredient_target	database_integrated_target	TCMID:281								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003926	STAT1	signal transducer and activator of transcription 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T67HAF', 'title': 'HIT 2.0:T67HAF'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003928	STAT3	signal transducer and activator of transcription 3	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T96OOK', 'title': 'HIT 2.0:T96OOK'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003932	STAT6	signal transducer and activator of transcription 6	HERB_detail.ingredient_target	database_integrated_target	TCMID:10198								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003936	SULT1E1	sulfotransferase family 1E member 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T08DOL', 'title': 'HIT 2.0:T08DOL'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003942	AURKA	aurora kinase A	HERB_detail.ingredient_target	database_integrated_target	TCMID:1344								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003945	STK11	serine/threonine kinase 11	HERB_detail.ingredient_target	database_integrated_target	TCMID:10288								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003955	SULT1A1	sulfotransferase family 1A member 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:1244								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003957	SULT1C2	sulfotransferase family 1C member 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:9476								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003965	SURF1	SURF1 cytochrome c oxidase assembly factor	HERB_detail.ingredient_target	database_integrated_target	TCMID:1679								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR003976	SYP	synaptophysin	HERB_detail.ingredient_target	database_integrated_target	TCMID:10918								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004010	SERPINA7	serpin family A member 7	HERB_detail.ingredient_target	database_integrated_target	TCMID:2407								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004014	TBXA2R	thromboxane A2 receptor	HERB_detail.ingredient_target	database_integrated_target	TCMID:7263;TCMSP:TAR00294								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004022	TCF4	transcription factor 4	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T78MBM', 'title': 'HIT 2.0:T78MBM'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004024	HNF1A	HNF1 homeobox A	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://lifecenter.sgst.cn/hit/T1002', 'title': 'HIT:T1002'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004026	TCF7	transcription factor 7	HERB_detail.ingredient_target	database_integrated_target	TCMID:7763								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004027	TCF7L2	transcription factor 7 like 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:15414								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004028	ZEB1	zinc finger E-box binding homeobox 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:13186								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004030	TCF12	transcription factor 12	HERB_detail.ingredient_target	database_integrated_target	TCMID:8796								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004043	TDO2	tryptophan 2,3-dioxygenase	HERB_detail.ingredient_target	database_integrated_target	TCMID:4108								redacted_public_package	yes	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004050	TEP1	telomerase associated protein 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.symmap.org/detail/SMTT04076', 'title': 'SymMap:SMTT04076'}, {'link': 'http://lifecenter.sgst.cn/hit/T0080', 'title': 'HIT:T0080'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004053	TERT	telomerase reverse transcriptase	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT144', 'title': 'NPASS:NPT144'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004056	TFAM	transcription factor A, mitochondrial	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T24D36', 'title': 'HIT 2.0:T24D36'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004058	TFAP2C	transcription factor AP-2 gamma	HERB_detail.ingredient_target	database_integrated_target	TCMID:2210								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004064	TFF1	trefoil factor 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:9224								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004066	TFF3	trefoil factor 3	HERB_detail.ingredient_target	database_integrated_target	TCMID:15185								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004069	TFRC	transferrin receptor	HERB_detail.ingredient_target	database_integrated_target	TCMID:12688								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004071	TGFA	transforming growth factor alpha	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T29WP4', 'title': 'HIT 2.0:T29WP4'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004072	TGFB1	transforming growth factor beta 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T53AOE', 'title': 'HIT 2.0:T53AOE'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004074	TGFB2	transforming growth factor beta 2	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T13I7C', 'title': 'HIT 2.0:T13I7C'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004076	LEFTY2	left-right determination factor 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:8910								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004077	TGFBI	transforming growth factor beta induced	HERB_detail.ingredient_target	database_integrated_target	TCMID:11512								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004078	TGFBR1	transforming growth factor beta receptor 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://lifecenter.sgst.cn/hit/T0979', 'title': 'HIT:T0979'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004080	TGFBR2	transforming growth factor beta receptor 2	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.symmap.org/detail/SMTT03452', 'title': 'SymMap:SMTT03452'}, {'link': 'http://lifecenter.sgst.cn/hit/T0794', 'title': 'HIT:T0794'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004083	TGM1	transglutaminase 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:8473;TCMSP:TAR03037								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004084	TGM2	transglutaminase 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:7888								redacted_public_package	yes	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004085	TGM3	transglutaminase 3	HERB_detail.ingredient_target	database_integrated_target	TCMID:10433								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004087	THBD	thrombomodulin	HERB_detail.ingredient_target	database_integrated_target	TCMID:3011;TCMSP:TAR00457								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004096	THRB	thyroid hormone receptor beta	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT46', 'title': 'NPASS:NPT46'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004099	KLF10	Kruppel like factor 10	HERB_detail.ingredient_target	database_integrated_target	TCMID:3210								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004104	TIMP1	TIMP metallopeptidase inhibitor 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:172								redacted_public_package	yes	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004107	TIMP4	TIMP metallopeptidase inhibitor 4	HERB_detail.ingredient_target	database_integrated_target	TCMID:5346								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004108	NKX2-1	NK2 homeobox 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.symmap.org/detail/SMTT02326', 'title': 'SymMap:SMTT02326'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004123	TLR2	toll like receptor 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:6610;TCMSP:TAR00464								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004125	TLR4	toll like receptor 4	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T11BI7', 'title': 'HIT 2.0:T11BI7'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004137	TMPRSS2	transmembrane serine protease 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:7793								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004140	TNF	tumor necrosis factor	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T23VMI', 'title': 'HIT 2.0:T23VMI'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004143	TNFAIP3	TNF alpha induced protein 3	HERB_detail.ingredient_target	database_integrated_target	TCMID:7492								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004144	TNFAIP6	TNF alpha induced protein 6	HERB_detail.ingredient_target	database_integrated_target	TCMID:11483								redacted_public_package	yes	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004145	TNFRSF1A	TNF receptor superfamily member 1A	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T16KVU', 'title': 'HIT 2.0:T16KVU'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004150	TNNT2	troponin T2, cardiac type	HERB_detail.ingredient_target	database_integrated_target	TCMID:15124								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004152	TNS1	tensin 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:4393								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004154	TOP2A	DNA topoisomerase II alpha	HERB_detail.ingredient_target	database_integrated_target	TCMID:8162								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004157	TP53	tumor protein p53	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT539', 'title': 'NPASS:NPT539'}, {'link': 'http://www.badd-cao.net:2345/browse/compound/T82JWE', 'title': 'HIT 2.0:T82JWE'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004158	TP53BP2	tumor protein p53 binding protein 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:12203								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004159	TP73	tumor protein p73	HERB_detail.ingredient_target	database_integrated_target	TCMID:4011								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004165	TPI1	triosephosphate isomerase 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:13485;TCMSP:TAR03797								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004175	TPT1	tumor protein, translationally-controlled 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:162								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004179	TRAF1	TNF receptor associated factor 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:10255								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004180	TRAF2	TNF receptor associated factor 2	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T38G9K', 'title': 'HIT 2.0:T38G9K'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004183	TRH	thyrotropin releasing hormone	HERB_detail.ingredient_target	database_integrated_target	TCMID:2416								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004195	TSN	translin	HERB_detail.ingredient_target	database_integrated_target	TCMID:1629								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004197	TSC2	TSC complex subunit 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:7526								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004198	TSG101	tumor susceptibility 101	HERB_detail.ingredient_target	database_integrated_target	TCMID:9762								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004212	TTK	TTK protein kinase	HERB_detail.ingredient_target	database_integrated_target	TCMID:11022								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
