evidence_group_label	gene_symbol	log2fc	fdr	neglog10_fdr	direction_class
GPL13158 evidence group	NFE2L1	-0.0883317	0.314859	0.5018838882139948	Not selected
GPL13158 evidence group	VAMP3	-0.238165	0.314939	0.5017735558257079	Not selected
GPL13158 evidence group	LOC100287728	-0.0905772	0.315006	0.5016811740133362	Not selected
GPL13158 evidence group	FAM173B	-0.159672	0.315031	0.5016467082214755	Not selected
GPL13158 evidence group	ZFP62	-0.101518	0.315143	0.5014923350404642	Not selected
GPL13158 evidence group	BTF3P13	-0.118935	0.315176	0.5014468605492435	Not selected
GPL13158 evidence group	FOXA2	-0.0891787	0.315294	0.5012842937357139	Not selected
GPL13158 evidence group	GS1-600G8.3	-0.0664263	0.315404	0.5011328031855814	Not selected
GPL13158 evidence group	TCEB3B	-0.0688722	0.315472	0.5010391809051847	Not selected
GPL13158 evidence group	PQBP1	0.22449	0.31558	0.5008905281649874	Not selected
GPL13158 evidence group	MORN2	-0.0599202	0.31558	0.5008905281649874	Not selected
GPL13158 evidence group	HRH1	0.104841	0.315652	0.5007914545982713	Not selected
GPL13158 evidence group	IQCF6	-0.0689989	0.315748	0.5006593916569221	Not selected
GPL13158 evidence group	KLHL13	-0.161844	0.315895	0.5004572480726748	Not selected
GPL13158 evidence group	OR6A2	-0.0775851	0.316038	0.500260695235674	Not selected
GPL13158 evidence group	GTF3C1	0.145557	0.316241	0.4999818253606485	Not selected
GPL13158 evidence group	CEP95	-0.0904046	0.316388	0.49977999683243124	Not selected
GPL13158 evidence group	TSSK4	-0.103103	0.316398	0.49976627040732263	Not selected
GPL13158 evidence group	TSLP	0.14042	0.316635	0.4994410810506222	Not selected
GPL13158 evidence group	FLJ12120	0.0756238	0.316765	0.4992628104998164	Not selected
GPL13158 evidence group	LOC84843	-0.0609836	0.316791	0.49922716516921956	Not selected
GPL13158 evidence group	MYOZ2	-0.0482092	0.316829	0.499175073409704	Not selected
GPL13158 evidence group	TRAP1	-0.0539447	0.316926	0.49904213066345804	Not selected
GPL13158 evidence group	LOC221814	-0.049477	0.316945	0.4990160950973614	Not selected
GPL13158 evidence group	STX7	-0.111245	0.316953	0.49900513322067014	Not selected
GPL13158 evidence group	PTTG2	-0.0638107	0.316975	0.4989749894863479	Not selected
GPL13158 evidence group	ABHD10	-0.0947721	0.317029	0.49890100918944286	Not selected
GPL13158 evidence group	CACNG1	-0.0667814	0.317099	0.4988051275571645	Not selected
GPL13158 evidence group	EFHD1	-0.188011	0.317327	0.4984929740636543	Not selected
GPL13158 evidence group	CNN1	0.278614	0.31734	0.4984751825973719	Not selected
GPL13158 evidence group	LOC101929586	-0.103469	0.317342	0.49847244551340286	Not selected
GPL13158 evidence group	C2orf80	-0.121688	0.317408	0.4983821314183768	Not selected
GPL13158 evidence group	NAV2-IT1	-0.0692591	0.317464	0.4983055160028295	Not selected
GPL13158 evidence group	SYNJ1	-0.0640383	0.317687	0.4980005564784208	Not selected
GPL13158 evidence group	TBC1D20	0.0751611	0.31786	0.49776412094422756	Not selected
GPL13158 evidence group	ZNF586	-0.158454	0.318077	0.4974677333893887	Not selected
GPL13158 evidence group	DHRS13	0.152151	0.318078	0.4974663680162268	Not selected
GPL13158 evidence group	SC5D	-0.13583	0.318101	0.49743496561819694	Not selected
GPL13158 evidence group	GCNT3	0.102006	0.318101	0.49743496561819694	Not selected
GPL13158 evidence group	EIF3CL	-0.108841	0.318223	0.49726843433086093	Not selected
GPL13158 evidence group	LOC728554	-0.131839	0.318385	0.497047401269426	Not selected
GPL13158 evidence group	SLC26A8	0.0663433	0.318472	0.49692874474163207	Not selected
GPL13158 evidence group	PER4	-0.0664164	0.318668	0.49666154531564044	Not selected
GPL13158 evidence group	RTCA	0.118339	0.318886	0.49636454709825123	Not selected
GPL13158 evidence group	ZNF502	-0.148943	0.319086	0.496092250197365	Not selected
GPL13158 evidence group	TTC21B	0.162262	0.319153	0.49600106889884077	Not selected
GPL13158 evidence group	JCHAIN	0.0979194	0.319242	0.49587997706967607	Not selected
GPL13158 evidence group	BTC	-0.173554	0.319287	0.49581876371298284	Not selected
GPL13158 evidence group	GTF2F1	-0.126699	0.319308	0.49579020043227046	Not selected
GPL13158 evidence group	LOC441025	-0.0531737	0.319308	0.49579020043227046	Not selected
GPL13158 evidence group	LOC101929621	-0.0479982	0.319351	0.4957317195755063	Not selected
GPL13158 evidence group	SUCLA2-AS1	-0.0510739	0.319432	0.49562157934565454	Not selected
GPL13158 evidence group	C7orf49	0.105262	0.319622	0.4953633352724057	Not selected
GPL13158 evidence group	LDOC1L	-0.122063	0.319865	0.4950332783230636	Not selected
GPL13158 evidence group	ZNF655	-0.160344	0.319992	0.49486087917786087	Not selected
GPL13158 evidence group	RPS6KL1	-0.22302	0.320079	0.49474281846222695	Not selected
GPL13158 evidence group	SPATA33	-0.113905	0.320268	0.49448645227494653	Not selected
GPL13158 evidence group	COLEC10	-0.151388	0.320283	0.49446611223260883	Not selected
GPL13158 evidence group	ZNF174	-0.0878181	0.320335	0.4943956074603153	Not selected
GPL13158 evidence group	RP1	-0.0437622	0.320341	0.4943874730307706	Not selected
GPL13158 evidence group	DTL	-0.119276	0.320594	0.49404460983987486	Not selected
GPL13158 evidence group	KIAA0101	0.265524	0.320865	0.4936776532250391	Not selected
GPL13158 evidence group	INTS8	0.0812476	0.320917	0.49360727632725016	Not selected
GPL13158 evidence group	SNAP91	0.111891	0.32115	0.4932920736498804	Not selected
GPL13158 evidence group	CSPG4	-0.1112	0.321175	0.49325826720593674	Not selected
GPL13158 evidence group	HIST1H2APS5	-0.0978095	0.321175	0.49325826720593674	Not selected
GPL13158 evidence group	RABEP2	-0.241563	0.321238	0.4931730866369021	Not selected
GPL13158 evidence group	ZNF736	-0.0552506	0.321238	0.4931730866369021	Not selected
GPL13158 evidence group	CD58	0.168506	0.321373	0.4929906130847237	Not selected
GPL13158 evidence group	PCDHB14	-0.120953	0.321512	0.4928028129838496	Not selected
GPL13158 evidence group	NDUFB4	-0.146465	0.321615	0.49266370412348925	Not selected
GPL13158 evidence group	RLBP1	-0.0805512	0.321625	0.492650200781597	Not selected
GPL13158 evidence group	LOC100506083	-0.115606	0.321645	0.49262319535730903	Not selected
GPL13158 evidence group	IGHMBP2	0.104304	0.321991	0.4921562671394552	Not selected
GPL13158 evidence group	USP31	0.108815	0.322011	0.4921292924106785	Not selected
GPL13158 evidence group	MARCKSL1	0.0794061	0.322011	0.4921292924106785	Not selected
GPL13158 evidence group	TCFL5	0.141895	0.322057	0.49206725689206393	Not selected
GPL13158 evidence group	GS1-124K5.4	0.15377	0.322198	0.4918771597320076	Not selected
GPL13158 evidence group	TEKT4P2	0.219151	0.322593	0.49134506067413874	Not selected
GPL13158 evidence group	HACL1	-0.12693	0.32263	0.49129525186122286	Not selected
GPL13158 evidence group	VMP1	0.296316	0.322646	0.4912737146842261	Not selected
GPL13158 evidence group	NAA38	-0.182003	0.322663	0.4912508326038768	Not selected
GPL13158 evidence group	LCN6	-0.0766016	0.322729	0.49116200771634944	Not selected
GPL13158 evidence group	LOC339298	-0.0586186	0.322809	0.4910543655365548	Not selected
GPL13158 evidence group	DDX49	-0.151477	0.3229	0.4909319549828383	Not selected
GPL13158 evidence group	ADRB3	-0.0558516	0.322932	0.4908889177117453	Not selected
GPL13158 evidence group	TOP1MT	-0.149994	0.322941	0.4908768142476359	Not selected
GPL13158 evidence group	BFAR	0.155808	0.323001	0.49079613310601905	Not selected
GPL13158 evidence group	LYPD1	0.119205	0.323001	0.49079613310601905	Not selected
GPL13158 evidence group	XPC	0.119303	0.323012	0.4907813431890935	Not selected
GPL13158 evidence group	TIMM22	0.150906	0.323028	0.4907598314817322	Not selected
GPL13158 evidence group	SNX9	0.193989	0.323151	0.4905944958025495	Not selected
GPL13158 evidence group	ZNF506	0.132067	0.323151	0.4905944958025495	Not selected
GPL13158 evidence group	S100Z	0.0625136	0.32326	0.49044803140458565	Not selected
GPL13158 evidence group	CLSTN2-AS1	-0.0758158	0.323359	0.4903150468988895	Not selected
GPL13158 evidence group	ZNF708	-0.160396	0.323423	0.4902290987836589	Not selected
GPL13158 evidence group	NIM1K	-0.0881117	0.323423	0.4902290987836589	Not selected
GPL13158 evidence group	SREBF1	0.0751555	0.323642	0.48993512369562786	Not selected
GPL13158 evidence group	LOC729810	-0.12628	0.323722	0.489827785138868	Not selected
GPL13158 evidence group	ELP4	-0.125744	0.323724	0.4898251020148274	Not selected
GPL13158 evidence group	OR5H1	-0.0491726	0.32373	0.48981705274216397	Not selected
GPL13158 evidence group	LOC100287025	0.266086	0.323736	0.4898090036186842	Not selected
GPL13158 evidence group	HELZ	0.138805	0.323753	0.4897861985789258	Not selected
GPL13158 evidence group	ID1	0.17398	0.323767	0.48976741885707137	Not selected
GPL13158 evidence group	GEMIN6	0.168718	0.323858	0.48964537045525464	Not selected
GPL13158 evidence group	LRRK1	0.120267	0.323994	0.4894630323582619	Not selected
GPL13158 evidence group	ZBTB26	-0.119206	0.324038	0.48940405700755973	Not selected
GPL13158 evidence group	ELAC2	0.0839	0.324209	0.489174933361394	Not selected
GPL13158 evidence group	BPI	-0.0462296	0.324612	0.4886354295576806	Not selected
GPL13158 evidence group	CDC23	0.189175	0.32469	0.4885310868334894	Not selected
GPL13158 evidence group	ATXN7L2	0.0782672	0.325125	0.48794963479607084	Not selected
GPL13158 evidence group	DEFB107B	-0.0565823	0.325182	0.4878735021832222	Not selected
GPL13158 evidence group	BRDT	-0.0746736	0.325221	0.48782141913682014	Not selected
GPL13158 evidence group	TRIM15	-0.0677869	0.325261	0.48776800711527907	Not selected
GPL13158 evidence group	FBXO30	0.14573	0.325431	0.48754107927967216	Not selected
GPL13158 evidence group	TAS2R39	-0.0819777	0.325469	0.48749037044473265	Not selected
GPL13158 evidence group	AMELX	-0.0535956	0.325469	0.48749037044473265	Not selected
GPL13158 evidence group	SEPT7P9	0.0663366	0.325825	0.48701559606954925	Not selected
GPL13158 evidence group	CD46	-0.088986	0.325891	0.4869276331043816	Not selected
GPL13158 evidence group	LOC100289057	-0.0388665	0.326048	0.4867184594394316	Not selected
GPL13158 evidence group	COIL	-0.200085	0.326268	0.48642551923976984	Not selected
GPL13158 evidence group	TAF3	0.101812	0.326456	0.4861753450011772	Not selected
GPL13158 evidence group	KIAA0232	-0.17117	0.326635	0.48593728104314604	Not selected
GPL13158 evidence group	SERTM1	-0.0925502	0.326644	0.4859253147918587	Not selected
GPL13158 evidence group	KIAA0355	-0.119008	0.326878	0.4856143079302431	Not selected
GPL13158 evidence group	ZNF74	-0.0775039	0.327312	0.4850380721797795	Not selected
GPL13158 evidence group	LOC100287052	-0.221787	0.327395	0.4849279574500116	Not selected
GPL13158 evidence group	CAPN10-AS1	-0.107975	0.327403	0.4849173454571363	Not selected
GPL13158 evidence group	CDKL3	0.0732011	0.327745	0.48446392508096936	Not selected
GPL13158 evidence group	LINC00564	-0.0365103	0.327933	0.48421487794247986	Not selected
GPL13158 evidence group	VAMP2	-0.137399	0.327949	0.484193689034378	Not selected
GPL13158 evidence group	RNF4	0.123195	0.328388	0.4836127213120425	Not selected
GPL13158 evidence group	KIAA0430	-0.0947704	0.328488	0.4834804910325809	Not selected
GPL13158 evidence group	LOC105378589	-0.0894586	0.328489	0.48347916893308	Not selected
GPL13158 evidence group	LOC101927467	-0.055557	0.328648	0.4832690062912864	Not selected
GPL13158 evidence group	ITGB4	0.199641	0.328663	0.4832491848757626	Not selected
GPL13158 evidence group	SLC25A51	-0.1319	0.328692	0.48321086603743824	Not selected
GPL13158 evidence group	CES5A	-0.0557908	0.328711	0.48318576242471223	Not selected
GPL13158 evidence group	KCNK12	-0.0643713	0.3288	0.48306819113198723	Not selected
GPL13158 evidence group	UST-AS1	-0.0646223	0.32905	0.4827381048639853	Not selected
GPL13158 evidence group	FNTA	0.106055	0.329148	0.48260877946481656	Not selected
GPL13158 evidence group	TBL3	-0.155627	0.32918	0.4825665591022258	Not selected
GPL13158 evidence group	C4orf36	-0.0592938	0.32918	0.4825665591022258	Not selected
GPL13158 evidence group	UBXN7	0.14251	0.329255	0.48246762120772246	Not selected
GPL13158 evidence group	TXNL1	0.227709	0.3293	0.4824082692880922	Not selected
GPL13158 evidence group	LOC100129890	-0.0892383	0.32947	0.4821841240976239	Not selected
GPL13158 evidence group	LOC157931	-0.068192	0.329519	0.4821195390145573	Not selected
GPL13158 evidence group	GEMIN2	0.124513	0.329699	0.48188237010022134	Not selected
GPL13158 evidence group	BGLAP	-0.127767	0.329726	0.4818468059313835	Not selected
GPL13158 evidence group	MDP1	-0.146123	0.329744	0.48182309810335133	Not selected
GPL13158 evidence group	KLHDC7A	-0.0765732	0.329744	0.48182309810335133	Not selected
GPL13158 evidence group	LOC100507424	0.221092	0.329799	0.481750665535467	Not selected
GPL13158 evidence group	ZNF90	-0.0575471	0.329925	0.48158477463143695	Not selected
GPL13158 evidence group	SSR4P1	-0.0658481	0.330138	0.48130448402930864	Not selected
GPL13158 evidence group	PCDHB9	-0.0425893	0.330145	0.481295275670549	Not selected
GPL13158 evidence group	CRK	-0.239397	0.33017	0.4812623902687248	Not selected
GPL13158 evidence group	KRT19P2	-0.063433	0.330326	0.4810572415912561	Not selected
GPL13158 evidence group	HIST1H1D	0.22558	0.330335	0.481045409046767	Not selected
GPL13158 evidence group	INO80C	-0.0972609	0.330616	0.4806761327864467	Not selected
GPL13158 evidence group	LENG8	0.269122	0.330973	0.48020743350309136	Not selected
GPL13158 evidence group	RUVBL2	-0.0692498	0.331147	0.47997917505570803	Not selected
GPL13158 evidence group	ANAPC7	0.130876	0.331297	0.4797824967752833	Not selected
GPL13158 evidence group	HIST1H2BF	-0.175817	0.33133	0.47973923950410463	Not selected
GPL13158 evidence group	MDGA2	-0.0766302	0.33133	0.47973923950410463	Not selected
GPL13158 evidence group	CSRNP2	0.114759	0.331528	0.4794797863181301	Not selected
GPL13158 evidence group	LOC400541	-0.0658033	0.331528	0.4794797863181301	Not selected
GPL13158 evidence group	PPFIA1	-0.110024	0.331609	0.47937369103703703	Not selected
GPL13158 evidence group	ASXL2	0.150691	0.331714	0.47923619868118406	Not selected
GPL13158 evidence group	HILPDA	0.151914	0.331789	0.4791380164987931	Not selected
GPL13158 evidence group	LOC100288968	-0.0755612	0.331789	0.4791380164987931	Not selected
GPL13158 evidence group	D21S2090E	-0.0490997	0.331789	0.4791380164987931	Not selected
GPL13158 evidence group	MMS19	0.0870507	0.331795	0.4791301628829992	Not selected
GPL13158 evidence group	STUB1	-0.122536	0.331977	0.4788920040040854	Not selected
GPL13158 evidence group	LOC284788	-0.0582504	0.331977	0.4788920040040854	Not selected
GPL13158 evidence group	LOC202181	-0.322606	0.331983	0.4788841548357877	Not selected
GPL13158 evidence group	FUT2	0.144476	0.331983	0.4788841548357877	Not selected
GPL13158 evidence group	SPATA12	0.0829578	0.331983	0.4788841548357877	Not selected
GPL13158 evidence group	ARHGAP4	0.151802	0.332028	0.47882529059493756	Not selected
GPL13158 evidence group	STAG3L1	0.0961782	0.332124	0.4786997402072159	Not selected
GPL13158 evidence group	RANBP1	0.141995	0.332144	0.4786735884442506	Not selected
GPL13158 evidence group	SRP9	-0.118113	0.332144	0.4786735884442506	Not selected
GPL13158 evidence group	ZDHHC8	-0.0584752	0.332234	0.47855592499479754	Not selected
GPL13158 evidence group	LOC100286921	0.063708	0.332237	0.4785520034287827	Not selected
GPL13158 evidence group	PRSS54	-0.0734113	0.332278	0.47849841224188505	Not selected
GPL13158 evidence group	IFNK	-0.039512	0.332512	0.478192676857892	Not selected
GPL13158 evidence group	WASH1	-0.0644547	0.332582	0.4781012593624839	Not selected
GPL13158 evidence group	TOMM20	-0.123017	0.332653	0.478008555556063	Not selected
GPL13158 evidence group	CDRT15	-0.0740964	0.332653	0.478008555556063	Not selected
GPL13158 evidence group	PDZD8	0.0756135	0.332719	0.47792239793025476	Not selected
GPL13158 evidence group	TRAPPC3L	0.0432425	0.332723	0.47791717680526524	Not selected
GPL13158 evidence group	CHAF1A	-0.119949	0.332909	0.4776744637874521	Not selected
GPL13158 evidence group	LOC440934	-0.101505	0.333114	0.4774071145469552	Not selected
GPL13158 evidence group	DCAF12	-0.0930979	0.33327	0.4772037785112325	Not selected
GPL13158 evidence group	LGI1	-0.205452	0.333352	0.4770969349096242	Not selected
GPL13158 evidence group	CES1	-0.228025	0.333373	0.4770695767510941	Not selected
GPL13158 evidence group	DOHH	-0.0827319	0.333446	0.4769744879869599	Not selected
GPL13158 evidence group	KCNIP1	-0.0428222	0.333447	0.47697318554569307	Not selected
GPL13158 evidence group	LOC654841	-0.0781135	0.333455	0.47696276615617134	Not selected
GPL13158 evidence group	RNFT1	-0.0666008	0.333499	0.4769054639817142	Not selected
GPL13158 evidence group	SNHG8	-0.150863	0.333621	0.4767466202133281	Not selected
GPL13158 evidence group	LOC105374989	-0.0332182	0.333812	0.47649805519389427	Not selected
GPL13158 evidence group	ZNF165	0.219721	0.333842	0.4764590264920041	Not selected
GPL13158 evidence group	GABRA6	-0.0759585	0.333842	0.4764590264920041	Not selected
GPL13158 evidence group	C1orf123	-0.111497	0.334133	0.47608062998845563	Not selected
GPL13158 evidence group	SUSD2	-0.109063	0.334197	0.47599745297432555	Not selected
GPL13158 evidence group	TCEB1P28	0.0418338	0.334501	0.4756025795588405	Not selected
GPL13158 evidence group	FAM60CP	0.136083	0.334695	0.47535077550786137	Not selected
GPL13158 evidence group	C10orf88	0.107343	0.334902	0.4750822588907983	Not selected
GPL13158 evidence group	UBE4A	-0.0628857	0.334964	0.47500186592278715	Not selected
GPL13158 evidence group	VCPIP1	0.0855369	0.335145	0.4747672554246856	Not selected
GPL13158 evidence group	DDIT3	0.115309	0.335181	0.4747206076701198	Not selected
GPL13158 evidence group	BAX	-0.122424	0.335265	0.4746117823906171	Not selected
GPL13158 evidence group	POP4	-0.077355	0.335312	0.47455090395105565	Not selected
GPL13158 evidence group	LINC00626	-0.0570629	0.335475	0.4743398384356429	Not selected
GPL13158 evidence group	LRRC74A	-0.0686859	0.335545	0.474249228278439	Not selected
GPL13158 evidence group	NAT6	0.114612	0.335652	0.4741107607049626	Not selected
GPL13158 evidence group	PSMC6	0.101616	0.335652	0.4741107607049626	Not selected
GPL13158 evidence group	TMEM117	-0.0934044	0.335652	0.4741107607049626	Not selected
GPL13158 evidence group	YIPF1	0.0683867	0.335652	0.4741107607049626	Not selected
GPL13158 evidence group	LOC100506530	-0.0489703	0.335928	0.4737537956858924	Not selected
GPL13158 evidence group	JAG2	0.138134	0.335968	0.4737020859590994	Not selected
GPL13158 evidence group	TXNRD1	-0.0623542	0.336267	0.47331575064882175	Not selected
GPL13158 evidence group	DMTF1	0.157969	0.336405	0.47313755789115247	Not selected
GPL13158 evidence group	ZNF334	-0.246898	0.336442	0.4730897939987769	Not selected
GPL13158 evidence group	ZNF423	-0.183551	0.336595	0.47289233960362237	Not selected
GPL13158 evidence group	NKX2-3	0.132379	0.336689	0.4727710722585966	Not selected
GPL13158 evidence group	GDF2	-0.0645677	0.336689	0.4727710722585966	Not selected
GPL13158 evidence group	TTC16	0.0802443	0.336753	0.4726885266290532	Not selected
GPL13158 evidence group	RIPPLY2	-0.111568	0.336884	0.47251961495155775	Not selected
GPL13158 evidence group	ARL9	0.104478	0.33735	0.4719192855086866	Not selected
GPL13158 evidence group	LOC646014	0.324393	0.337428	0.4718188822064469	Not selected
GPL13158 evidence group	TMCO5A	-0.206019	0.337573	0.4716322967025896	Not selected
GPL13158 evidence group	MDS2	-0.0986248	0.337573	0.4716322967025896	Not selected
GPL13158 evidence group	BIRC5	0.172628	0.337602	0.471594989219395	Not selected
GPL13158 evidence group	IL21	-0.0864862	0.337856	0.4712683640151544	Not selected
GPL13158 evidence group	LOC642533	0.136503	0.33791	0.47119895566352765	Not selected
GPL13158 evidence group	LRCH4	-0.0826069	0.33791	0.47119895566352765	Not selected
GPL13158 evidence group	ATP6AP1	0.109557	0.338044	0.47102676802550086	Not selected
GPL13158 evidence group	BAK1	0.162045	0.338048	0.47102162914520757	Not selected
GPL13158 evidence group	CD151	-0.112243	0.338048	0.47102162914520757	Not selected
GPL13158 evidence group	ZNF317	-0.0730604	0.338057	0.471010066886868	Not selected
GPL13158 evidence group	LOC101928031	-0.0717908	0.338084	0.47097538195867217	Not selected
GPL13158 evidence group	FLJ41455	0.104523	0.338183	0.4708482275832093	Not selected
GPL13158 evidence group	ICAM5	-0.105342	0.338244	0.47076989847018486	Not selected
GPL13158 evidence group	SASS6	0.127627	0.338391	0.47058119617176936	Not selected
GPL13158 evidence group	TRANK1	-0.165941	0.338674	0.47021814285920377	Not selected
GPL13158 evidence group	LAGE3P1	-0.0990887	0.338674	0.47021814285920377	Not selected
GPL13158 evidence group	DNAJB8	-0.0738125	0.338674	0.47021814285920377	Not selected
GPL13158 evidence group	ZBTB34	-0.119589	0.338912	0.4699130536426505	Not selected
GPL13158 evidence group	LZTS1-AS1	-0.0808995	0.339064	0.46971831883683046	Not selected
GPL13158 evidence group	TVP23B	0.200309	0.339106	0.469664525928671	Not selected
GPL13158 evidence group	C1orf159	-0.115714	0.339152	0.4696056175303972	Not selected
GPL13158 evidence group	ROM1	-0.098578	0.339259	0.46946862237569315	Not selected
GPL13158 evidence group	SLC7A9	0.130309	0.339661	0.46895431611831795	Not selected
GPL13158 evidence group	PURB	-0.0919662	0.340016	0.4685006460512258	Not selected
GPL13158 evidence group	RHBG	-0.0788176	0.340302	0.46813549849040453	Not selected
GPL13158 evidence group	LOC101928940	-0.0574452	0.340352	0.4680716930205646	Not selected
GPL13158 evidence group	CFHR5	0.0476167	0.340352	0.4680716930205646	Not selected
GPL13158 evidence group	PALM3	-0.0956737	0.34055	0.46781911538137244	Not selected
GPL13158 evidence group	COPS2	0.133842	0.340681	0.4676520866412517	Not selected
GPL13158 evidence group	PFKM	0.109035	0.340857	0.4674277826977765	Not selected
GPL13158 evidence group	KIAA1143	-0.0857294	0.340897	0.4673768206812836	Not selected
GPL13158 evidence group	CENPA	-0.132884	0.341062	0.46716666555198016	Not selected
GPL13158 evidence group	TRADD	0.107164	0.341163	0.46703807529805313	Not selected
GPL13158 evidence group	ST3GAL6	-0.0440882	0.341165	0.46703552934078973	Not selected
GPL13158 evidence group	DISP1	-0.0951432	0.34138	0.46676192593970267	Not selected
GPL13158 evidence group	GPR1-AS	-0.0537123	0.341639	0.46643255801229716	Not selected
GPL13158 evidence group	LMO7	-0.117087	0.341836	0.46618220206568844	Not selected
GPL13158 evidence group	KIZ-AS1	-0.0641557	0.341876	0.4661313859931434	Not selected
GPL13158 evidence group	CMTR2	-0.151977	0.341937	0.46605390292842724	Not selected
GPL13158 evidence group	RPS6KA1	-0.132366	0.34211	0.4658342310433926	Not selected
GPL13158 evidence group	GPR153	-0.157681	0.342182	0.46574283964085567	Not selected
GPL13158 evidence group	ANXA2P3	-0.0696355	0.34242	0.46544087706739823	Not selected
GPL13158 evidence group	LOC101928539	-0.0392455	0.342551	0.46527476031844694	Not selected
GPL13158 evidence group	PPP1R3C	-0.136164	0.342618	0.4651898243964182	Not selected
GPL13158 evidence group	DZANK1	-0.0678011	0.34262	0.4651872892510707	Not selected
GPL13158 evidence group	L3MBTL4	0.0322726	0.342626	0.4651796839038188	Not selected
GPL13158 evidence group	SRSF6	0.177704	0.342634	0.46516954364798774	Not selected
GPL13158 evidence group	TRDN	-0.0472952	0.342747	0.4650263378196974	Not selected
GPL13158 evidence group	WDR34	-0.163338	0.342847	0.464899646371119	Not selected
GPL13158 evidence group	BMT2	0.140294	0.342874	0.46486544601553	Not selected
GPL13158 evidence group	BMS1P5	0.167387	0.34309	0.46459194008463117	Not selected
GPL13158 evidence group	LINC00862	0.0485869	0.343119	0.46455523249267977	Not selected
GPL13158 evidence group	MGC15885	-0.0493977	0.343151	0.4645147311639579	Not selected
GPL13158 evidence group	ALG12	-0.078688	0.343276	0.4643565590325062	Not selected
GPL13158 evidence group	GSTM5	-0.139105	0.343335	0.46428192179396693	Not selected
GPL13158 evidence group	CCL25	-0.0757186	0.343567	0.4639885573150958	Not selected
GPL13158 evidence group	NAPSA	-0.0709358	0.343578	0.46397465271184224	Not selected
GPL13158 evidence group	PRSS58	-0.0587938	0.34362	0.4639215665030272	Not selected
GPL13158 evidence group	LINC00605	-0.0573136	0.343638	0.4638988172569622	Not selected
GPL13158 evidence group	ANP32A-IT1	0.182647	0.343763	0.4637408692445611	Not selected
GPL13158 evidence group	RPL37	0.127066	0.343828	0.4636587589743341	Not selected
GPL13158 evidence group	POM121L10P	-0.078246	0.343858	0.46362086716189255	Not selected
GPL13158 evidence group	IGSF11	0.0820397	0.343993	0.46345039490609957	Not selected
GPL13158 evidence group	SCGB3A1	-0.0844235	0.343998	0.463444082403728	Not selected
GPL13158 evidence group	PTGFRN	0.0920411	0.344101	0.46331406526383934	Not selected
GPL13158 evidence group	SPG21	-0.0942805	0.344115	0.46329639603572637	Not selected
GPL13158 evidence group	KPTN	0.127751	0.34415	0.4632522261102479	Not selected
GPL13158 evidence group	GLTSCR1	-0.156304	0.344163	0.46323582128202173	Not selected
GPL13158 evidence group	GLIDR	0.176965	0.344315	0.463044056948748	Not selected
GPL13158 evidence group	RNF126P1	-0.0980903	0.344327	0.46302892126494316	Not selected
GPL13158 evidence group	ATRNL1	-0.0585484	0.344327	0.46302892126494316	Not selected
GPL13158 evidence group	LINC00884	-0.0560189	0.344327	0.46302892126494316	Not selected
GPL13158 evidence group	FZD6	-0.176537	0.344521	0.46278430087926514	Not selected
GPL13158 evidence group	ARSA	-0.143909	0.345013	0.462164540515431	Not selected
GPL13158 evidence group	HAUS2	0.130598	0.345192	0.46193927783549227	Not selected
GPL13158 evidence group	SNX14	-0.115953	0.345246	0.46187134443069533	Not selected
GPL13158 evidence group	BAG4	-0.189317	0.3453	0.4618034216505458	Not selected
GPL13158 evidence group	BUB3	0.131502	0.345455	0.46160851710168305	Not selected
GPL13158 evidence group	GMCL1P1	-0.0971419	0.345455	0.46160851710168305	Not selected
GPL13158 evidence group	RNF44	-0.115548	0.345531	0.46151298294973864	Not selected
GPL13158 evidence group	RAD21	-0.117826	0.345673	0.46133454122400247	Not selected
GPL13158 evidence group	C4orf17	-0.0713562	0.345673	0.46133454122400247	Not selected
GPL13158 evidence group	MAGEB18	-0.0308624	0.34576	0.46122525046083385	Not selected
GPL13158 evidence group	GABPB2	-0.123417	0.345816	0.46115491692976934	Not selected
GPL13158 evidence group	LOC101930081	-0.0700251	0.345853	0.46110845280937146	Not selected
GPL13158 evidence group	DNAJB14	-0.197996	0.34605	0.46086114642322523	Not selected
GPL13158 evidence group	EGR4	-0.0771816	0.346074	0.46083102734753983	Not selected
GPL13158 evidence group	KIF2C	0.159709	0.346081	0.4608222430105823	Not selected
GPL13158 evidence group	HOXC-AS3	-0.0501258	0.346081	0.4608222430105823	Not selected
GPL13158 evidence group	SLC6A7	-0.0721831	0.34621	0.4606603920293795	Not selected
GPL13158 evidence group	ADO	0.17854	0.346318	0.4605249352552828	Not selected
GPL13158 evidence group	EIF1AX	0.150984	0.346522	0.46026918767469127	Not selected
GPL13158 evidence group	NOTUM	-0.0801749	0.346522	0.46026918767469127	Not selected
GPL13158 evidence group	CCDC42	-0.0529194	0.346545	0.4602403628335505	Not selected
GPL13158 evidence group	UCHL5	0.118666	0.346668	0.4600862450607024	Not selected
GPL13158 evidence group	EIF4ENIF1	-0.0747076	0.346946	0.4597381152004804	Not selected
GPL13158 evidence group	BRI3BP	-0.119489	0.346962	0.4597180874397061	Not selected
GPL13158 evidence group	SLC2A10	-0.232923	0.346998	0.45967302835456425	Not selected
GPL13158 evidence group	ATP11A-AS1	-0.10381	0.347111	0.4595316232528046	Not selected
